Type_of_change,Image_path,True_label,Prediction,Scores,Confidence
class-names-chinese,data/test/drawing/LCE-1901-07-31-a-i0023.jpg,0,4,8.497933,0.47692582
class-names-chinese,data/test/drawing/GDL-1956-06-30-a-i0255_6.jpg,0,0,7.9476604,0.55480915
class-names-chinese,data/test/drawing/LCE-1908-08-12-a-i0050.jpg,0,0,9.183937,0.92062694
class-names-chinese,data/test/drawing/IMP-1910-05-01-a-i0094_10.jpg,0,4,10.274567,0.87887067
class-names-chinese,data/test/drawing/EXP-1986-07-04-a-i0361.jpg,0,4,14.248346,0.9973652
class-names-chinese,data/test/drawing/IMP-1949-09-30-a-i0010.jpg,0,4,11.740117,0.9762716
class-names-chinese,data/test/drawing/LCE-1915-12-25-a-i0042.jpg,0,4,9.504761,0.8484983
class-names-chinese,data/test/drawing/EXP-1972-12-02-a-i0308.jpg,0,4,6.1335545,0.6469742
class-names-chinese,data/test/drawing/JDG-1904-10-21-a-i0066.jpg,0,4,7.977519,0.45379204
class-names-chinese,data/test/drawing/EXP-1957-12-06-a-i0008.jpg,0,9,11.000894,0.5067557
class-names-chinese,data/test/drawing/JDG-1978-10-23-a-i0020.jpg,0,4,14.070288,0.9992403
class-names-chinese,data/test/drawing/IMP-1946-02-01-a-i0084.jpg,0,4,8.329552,0.62473506
class-names-chinese,data/test/drawing/JDG-1958-02-15-a-i0052_2.jpg,0,4,8.347202,0.93317753
class-names-chinese,data/test/drawing/IMP-1955-01-31-a-i0053.jpg,0,4,12.994232,0.96117306
class-names-chinese,data/test/drawing/IMP-1992-02-10-a-i0160.jpg,0,4,14.852669,0.999648
class-names-chinese,data/test/drawing/GDL-1951-10-24-a-i0014.jpg,0,4,9.561289,0.81351113
class-names-chinese,data/test/drawing/EXP-1914-02-11-a-i0087.jpg,0,4,8.1701,0.39096093
class-names-chinese,data/test/drawing/IMP-1980-02-04-a-i0078_3.jpg,0,1,9.276566,0.24844384
class-names-chinese,data/test/drawing/IMP-1930-02-27-a-i0033.jpg,0,0,7.721915,0.5439731
class-names-chinese,data/test/drawing/IMP-1913-11-22-a-i0062.jpg,0,4,7.4045897,0.4766742
class-names-chinese,data/test/drawing/IMP-1920-03-19-a-i0002.jpg,0,1,9.076198,0.40424258
class-names-chinese,data/test/drawing/IMP-1911-01-14-a-i0027.jpg,0,4,15.386372,0.9991504
class-names-chinese,data/test/drawing/JDG-1971-07-24-a-i0130.jpg,0,4,9.025057,0.9833281
class-names-chinese,data/test/drawing/EXP-1974-04-25-a-i0418.jpg,0,4,13.15876,0.99930227
class-names-chinese,data/test/drawing/IMP-1989-08-28-a-i0011.jpg,0,4,13.033788,0.9926473
class-names-chinese,data/test/drawing/IMP-1958-03-19-a-i0167.jpg,0,4,9.394236,0.9147895
class-names-chinese,data/test/drawing/GDL-1949-09-03-a-i0216.jpg,0,4,10.072437,0.95803237
class-names-chinese,data/test/drawing/EXP-1990-11-26-a-i0245.jpg,0,4,9.06366,0.82172936
class-names-chinese,data/test/drawing/IMP-2000-09-15-a-i0197_3.jpg,0,4,13.731184,0.9901821
class-names-chinese,data/test/drawing/LCE-1919-05-03-a-i0022.jpg,0,4,8.17375,0.60112226
class-names-chinese,data/test/drawing/IMP-1976-01-24-a-i0073.jpg,0,4,12.838512,0.99435586
class-names-chinese,data/test/drawing/LCE-1908-02-29-a-i0040.jpg,0,4,8.609673,0.3943467
class-names-chinese,data/test/drawing/GDL-1966-04-22-a-i0067.jpg,0,4,8.669456,0.32896757
class-names-chinese,data/test/drawing/LCE-1992-06-12-a-i0032.jpg,0,0,11.074768,0.8319312
class-names-chinese,data/test/drawing/IMP-1955-08-01-a-i0038.jpg,0,4,11.797652,0.8978415
class-names-chinese,data/test/drawing/GDL-1900-03-08-a-i0026.jpg,0,4,10.540012,0.79649043
class-names-chinese,data/test/drawing/EXP-1988-07-13-a-i0007.jpg,0,4,10.371281,0.7019427
class-names-chinese,data/test/drawing/EXP-1959-06-19-a-i0106_3.jpg,0,4,7.4772067,0.34592494
class-names-chinese,data/test/drawing/EXP-1973-09-01-a-i0451_4.jpg,0,4,14.3292465,0.9988985
class-names-chinese,data/test/drawing/EXP-1994-10-24-a-i0110.jpg,0,4,17.10381,0.99934775
class-names-chinese,data/test/drawing/JDG-1955-02-10-a-i0014.jpg,0,4,7.980093,0.38954878
class-names-chinese,data/test/drawing/IMP-1904-04-09-a-i0002_3.jpg,0,4,8.370267,0.43374228
class-names-chinese,data/test/drawing/GDL-1959-02-03-a-i0097_2.jpg,0,4,14.615465,0.99966395
class-names-chinese,data/test/drawing/EXP-1972-07-08-a-i0361_3.jpg,0,4,8.335049,0.6862783
class-names-chinese,data/test/drawing/IMP-1983-10-03-a-i0220.jpg,0,4,10.793722,0.9367063
class-names-chinese,data/test/drawing/EXP-1950-01-28-a-i0233.jpg,0,4,5.6799054,0.6968774
class-names-chinese,data/test/drawing/LCE-1952-09-22-a-i0041_2.jpg,0,4,7.521209,0.91282064
class-names-chinese,data/test/drawing/JDG-1992-04-25-a-i0255_3.jpg,0,4,10.163507,0.7220923
class-names-chinese,data/test/drawing/JDG-1956-12-12-a-i0230_2.jpg,0,0,9.611515,0.85550934
class-names-chinese,data/test/drawing/IMP-1989-05-31-a-i0100.jpg,0,4,10.790548,0.9525111
class-names-chinese,data/test/drawing/JDG-1994-06-10-a-i0250.jpg,0,9,6.695098,0.39998013
class-names-chinese,data/test/drawing/EXP-1974-05-25-a-i0325_8.jpg,0,4,9.797093,0.90482646
class-names-chinese,data/test/drawing/IMP-1981-02-18-a-i0085_13.jpg,0,4,8.162098,0.68793374
class-names-chinese,data/test/drawing/EXP-1906-03-31-a-i0134.jpg,0,4,11.837694,0.97413844
class-names-chinese,data/test/drawing/IMP-1923-12-21-a-i0030.jpg,0,4,10.381565,0.9507114
class-names-chinese,data/test/drawing/IMP-1951-08-20-a-i0080.jpg,0,4,16.368149,0.99816567
class-names-chinese,data/test/drawing/IMP-1981-02-18-a-i0085_4.jpg,0,4,5.967408,0.27432936
class-names-chinese,data/test/drawing/EXP-1979-08-17-a-i0337.jpg,0,4,12.336025,0.9966202
class-names-chinese,data/test/drawing/EXP-1974-05-25-a-i0325_4.jpg,0,4,9.069784,0.95122254
class-names-chinese,data/test/drawing/IMP-1981-02-18-a-i0085_5.jpg,0,4,9.103443,0.8926804
class-names-chinese,data/test/drawing/GDL-1979-06-15-a-i0026_2.jpg,0,4,12.564082,0.88679254
class-names-chinese,data/test/drawing/JDG-1966-05-31-a-i0021.jpg,0,0,8.846581,0.32773617
class-names-chinese,data/test/drawing/IMP-1903-01-14-a-i0031.jpg,0,4,9.627142,0.83634764
class-names-chinese,data/test/drawing/JDG-1974-01-17-a-i0097.jpg,0,4,6.9808507,0.42176232
class-names-chinese,data/test/drawing/EXP-1924-06-06-a-i0046.jpg,0,4,10.649673,0.9608713
class-names-chinese,data/test/drawing/IMP-1915-04-08-a-i0038_2.jpg,0,0,10.5187025,0.87258124
class-names-chinese,data/test/drawing/IMP-1925-01-09-a-i0030.jpg,0,4,9.663464,0.9484676
class-names-chinese,data/test/drawing/IMP-1929-10-16-a-i0005.jpg,0,4,11.81338,0.9383775
class-names-chinese,data/test/drawing/EXP-1969-05-13-a-i0056.jpg,0,4,8.060133,0.47930646
class-names-chinese,data/test/drawing/IMP-1906-12-16-a-i0013.jpg,0,9,5.166017,0.3410016
class-names-chinese,data/test/drawing/EXP-1966-11-25-a-i0334.jpg,0,4,12.001053,0.7817174
class-names-chinese,data/test/drawing/EXP-1974-05-25-a-i0325_2.jpg,0,4,9.117203,0.9518654
class-names-chinese,data/test/drawing/IMP-1981-02-18-a-i0085.jpg,0,4,10.036998,0.8057219
class-names-chinese,data/test/drawing/LCE-1915-02-13-a-i0032.jpg,0,4,11.363007,0.96406776
class-names-chinese,data/test/drawing/IMP-1915-05-18-a-i0007.jpg,0,9,10.311987,0.63287276
class-names-chinese,data/test/drawing/IMP-2001-07-17-a-i0177_2.jpg,0,4,9.06219,0.5060013
class-names-chinese,data/test/drawing/EXP-1932-07-26-a-i0078.jpg,0,4,6.5707183,0.91504407
class-names-chinese,data/test/drawing/IMP-1937-02-16-a-i0012.jpg,0,4,14.20643,0.99240184
class-names-chinese,data/test/drawing/IMP-1984-11-06-a-i0005.jpg,0,4,11.807894,0.9962351
class-names-chinese,data/test/drawing/JDG-1977-06-04-a-i0219.jpg,0,4,11.126493,0.71645
class-names-chinese,data/test/drawing/IMP-2001-07-17-a-i0177.jpg,0,4,10.14358,0.92935294
class-names-chinese,data/test/drawing/EXP-1972-07-08-a-i0361.jpg,0,4,10.977037,0.8598754
class-names-chinese,data/test/drawing/IMP-1936-06-23-a-i0069.jpg,0,4,12.627663,0.9939084
class-names-chinese,data/test/drawing/JDG-1968-10-25-a-i0086.jpg,0,4,11.684493,0.6850553
class-names-chinese,data/test/drawing/GDL-1975-12-13-a-i0099.jpg,0,4,10.433053,0.90997905
class-names-chinese,data/test/drawing/IMP-1993-09-25-a-i0275.jpg,0,4,10.676257,0.9737046
class-names-chinese,data/test/drawing/IMP-1904-04-09-a-i0002.jpg,0,0,8.650427,0.59530294
class-names-chinese,data/test/drawing/GDL-1953-05-30-a-i0173.jpg,0,0,8.884592,0.7285302
class-names-chinese,data/test/drawing/IMP-1901-05-29-a-i0035.jpg,0,4,11.87236,0.90444297
class-names-chinese,data/test/title/LCE-1942-05-20-a-i0019.jpg,8,2,5.5436993,0.44903216
class-names-chinese,data/test/title/LCE-1911-10-18-a-i0084.jpg,8,1,5.9840837,0.39504308
class-names-chinese,data/test/title/LCE-1921-12-09-a-i0059.jpg,8,0,6.585222,0.44669768
class-names-chinese,data/test/title/LCE-1901-06-01-a-i0012.jpg,8,0,7.526108,0.46129936
class-names-chinese,data/test/title/LCE-1932-07-15-a-i0019.jpg,8,1,5.490338,0.41210878
class-names-chinese,data/test/title/LCE-1911-12-06-a-i0016.jpg,8,2,6.6724167,0.42556974
class-names-chinese,data/test/title/LCE-1906-07-25-a-i0010.jpg,8,2,2.5966992,0.21684559
class-names-chinese,data/test/title/LCE-1908-01-22-a-i0011_2.jpg,8,0,6.173969,0.42315897
class-names-chinese,data/test/title/LCE-1942-01-21-a-i0014.jpg,8,0,6.056254,0.32433873
class-names-chinese,data/test/title/LCE-1906-10-13-a-i0019.jpg,8,0,5.2748413,0.40820593
class-names-chinese,data/test/title/LCE-1944-03-31-a-i0017.jpg,8,2,5.5779,0.37076268
class-names-chinese,data/test/title/LCE-1910-04-27-a-i0002.jpg,8,0,6.012341,0.3838416
class-names-chinese,data/test/title/LCE-1913-03-01-a-i0008.jpg,8,4,10.196125,0.7666646
class-names-chinese,data/test/title/LCE-1910-04-02-a-i0009.jpg,8,0,8.9956665,0.70597374
class-names-chinese,data/test/title/LCE-1952-05-02-a-i0002.jpg,8,0,5.664238,0.8725723
class-names-chinese,data/test/title/LCE-1900-03-17-a-i0006.jpg,8,0,6.724741,0.3858456
class-names-chinese,data/test/title/LCE-1953-06-26-a-i0014.jpg,8,2,8.036875,0.6017776
class-names-chinese,data/test/title/LCE-1912-11-23-a-i0020.jpg,8,1,5.773613,0.39337608
class-names-chinese,data/test/title/LCE-1914-05-15-a-i0014.jpg,8,0,7.480917,0.60276335
class-names-chinese,data/test/title/LCE-1908-03-07-a-i0008.jpg,8,0,6.116525,0.5266567
class-names-chinese,data/test/title/LCE-1905-04-08-a-i0010.jpg,8,4,3.8122654,0.32305166
class-names-chinese,data/test/title/LCE-1948-04-05-a-i0009.jpg,8,0,3.847737,0.27708042
class-names-chinese,data/test/title/LCE-1931-05-08-a-i0014.jpg,8,4,6.939847,0.2627958
