Type_of_change,Image_path,True_label,Prediction,Scores,Confidence
cambridge-definition,data/test/drawing/LCE-1901-07-31-a-i0023.jpg,0,6,16.510366,0.99876106
cambridge-definition,data/test/drawing/GDL-1956-06-30-a-i0255_6.jpg,0,6,13.169182,0.93318886
cambridge-definition,data/test/drawing/LCE-1908-08-12-a-i0050.jpg,0,1,13.257931,0.6474751
cambridge-definition,data/test/drawing/IMP-1910-05-01-a-i0094_10.jpg,0,6,14.616049,0.99823076
cambridge-definition,data/test/drawing/EXP-1986-07-04-a-i0361.jpg,0,3,10.583529,0.81654704
cambridge-definition,data/test/drawing/IMP-1949-09-30-a-i0010.jpg,0,3,12.266567,0.9342287
cambridge-definition,data/test/drawing/LCE-1915-12-25-a-i0042.jpg,0,6,12.584839,0.64340293
cambridge-definition,data/test/drawing/EXP-1972-12-02-a-i0308.jpg,0,2,10.797047,0.8071788
cambridge-definition,data/test/drawing/JDG-1904-10-21-a-i0066.jpg,0,6,15.513527,0.99848807
cambridge-definition,data/test/drawing/EXP-1957-12-06-a-i0008.jpg,0,6,10.825376,0.88019234
cambridge-definition,data/test/drawing/JDG-1978-10-23-a-i0020.jpg,0,6,9.378096,0.74189234
cambridge-definition,data/test/drawing/IMP-1946-02-01-a-i0084.jpg,0,2,9.569006,0.5981042
cambridge-definition,data/test/drawing/JDG-1958-02-15-a-i0052_2.jpg,0,6,11.839165,0.93398285
cambridge-definition,data/test/drawing/IMP-1955-01-31-a-i0053.jpg,0,3,11.357241,0.9475513
cambridge-definition,data/test/drawing/IMP-1992-02-10-a-i0160.jpg,0,3,12.64393,0.9428482
cambridge-definition,data/test/drawing/GDL-1951-10-24-a-i0014.jpg,0,2,16.298649,0.9969042
cambridge-definition,data/test/drawing/EXP-1914-02-11-a-i0087.jpg,0,6,14.361006,0.9554888
cambridge-definition,data/test/drawing/IMP-1980-02-04-a-i0078_3.jpg,0,6,18.605053,0.9999696
cambridge-definition,data/test/drawing/IMP-1930-02-27-a-i0033.jpg,0,2,13.45,0.5835269
cambridge-definition,data/test/drawing/IMP-1913-11-22-a-i0062.jpg,0,6,16.863064,0.9996136
cambridge-definition,data/test/drawing/IMP-1920-03-19-a-i0002.jpg,0,6,17.309639,0.9997427
cambridge-definition,data/test/drawing/IMP-1911-01-14-a-i0027.jpg,0,3,12.938208,0.99069536
cambridge-definition,data/test/drawing/JDG-1971-07-24-a-i0130.jpg,0,6,8.972539,0.55232465
cambridge-definition,data/test/drawing/EXP-1974-04-25-a-i0418.jpg,0,6,10.060242,0.5535304
cambridge-definition,data/test/drawing/IMP-1989-08-28-a-i0011.jpg,0,3,12.046444,0.9422021
cambridge-definition,data/test/drawing/IMP-1958-03-19-a-i0167.jpg,0,2,7.9970307,0.5920589
cambridge-definition,data/test/drawing/GDL-1949-09-03-a-i0216.jpg,0,6,9.837601,0.5404488
cambridge-definition,data/test/drawing/EXP-1990-11-26-a-i0245.jpg,0,6,13.328779,0.99875224
cambridge-definition,data/test/drawing/IMP-2000-09-15-a-i0197_3.jpg,0,6,12.160168,0.9252961
cambridge-definition,data/test/drawing/LCE-1919-05-03-a-i0022.jpg,0,6,10.883239,0.9751094
cambridge-definition,data/test/drawing/IMP-1976-01-24-a-i0073.jpg,0,3,13.208128,0.825844
cambridge-definition,data/test/drawing/LCE-1908-02-29-a-i0040.jpg,0,2,11.009549,0.54042596
cambridge-definition,data/test/drawing/GDL-1966-04-22-a-i0067.jpg,0,6,16.941223,0.99971193
cambridge-definition,data/test/drawing/LCE-1992-06-12-a-i0032.jpg,0,0,15.956271,0.96872455
cambridge-definition,data/test/drawing/IMP-1955-08-01-a-i0038.jpg,0,3,7.827073,0.5789574
cambridge-definition,data/test/drawing/GDL-1900-03-08-a-i0026.jpg,0,6,16.607649,0.9990386
cambridge-definition,data/test/drawing/EXP-1988-07-13-a-i0007.jpg,0,6,15.749403,0.99919707
cambridge-definition,data/test/drawing/EXP-1959-06-19-a-i0106_3.jpg,0,2,10.066539,0.82454026
cambridge-definition,data/test/drawing/EXP-1973-09-01-a-i0451_4.jpg,0,3,10.435688,0.9735729
cambridge-definition,data/test/drawing/EXP-1994-10-24-a-i0110.jpg,0,4,10.206047,0.68942773
cambridge-definition,data/test/drawing/JDG-1955-02-10-a-i0014.jpg,0,6,13.297329,0.9892294
