Type_of_change,Image_path,True_label,Prediction,Scores,Confidence
chat-gpt-analogies,data/test/drawing/LCE-1901-07-31-a-i0023.jpg,0,9,9.25326,0.7595262
chat-gpt-analogies,data/test/drawing/GDL-1956-06-30-a-i0255_6.jpg,0,0,12.218237,0.9626223
chat-gpt-analogies,data/test/drawing/LCE-1908-08-12-a-i0050.jpg,0,2,11.374334,0.6621249
chat-gpt-analogies,data/test/drawing/IMP-1910-05-01-a-i0094_10.jpg,0,0,8.700072,0.5733931
chat-gpt-analogies,data/test/drawing/EXP-1986-07-04-a-i0361.jpg,0,4,12.446642,0.8677293
chat-gpt-analogies,data/test/drawing/IMP-1949-09-30-a-i0010.jpg,0,0,10.568366,0.6584292
chat-gpt-analogies,data/test/drawing/LCE-1915-12-25-a-i0042.jpg,0,0,11.897585,0.7040435
chat-gpt-analogies,data/test/drawing/EXP-1972-12-02-a-i0308.jpg,0,6,6.8320847,0.36649397
chat-gpt-analogies,data/test/drawing/JDG-1904-10-21-a-i0066.jpg,0,9,8.646017,0.729398
chat-gpt-analogies,data/test/drawing/EXP-1957-12-06-a-i0008.jpg,0,0,10.171999,0.8409914
chat-gpt-analogies,data/test/drawing/JDG-1978-10-23-a-i0020.jpg,0,0,9.9580345,0.87271106
chat-gpt-analogies,data/test/drawing/IMP-1946-02-01-a-i0084.jpg,0,0,9.195234,0.79572743
chat-gpt-analogies,data/test/drawing/JDG-1958-02-15-a-i0052_2.jpg,0,0,14.01697,0.99773103
chat-gpt-analogies,data/test/drawing/IMP-1955-01-31-a-i0053.jpg,0,4,6.2694044,0.4462156
chat-gpt-analogies,data/test/drawing/IMP-1992-02-10-a-i0160.jpg,0,4,13.256459,0.930979
chat-gpt-analogies,data/test/drawing/GDL-1951-10-24-a-i0014.jpg,0,3,10.717483,0.9173109
chat-gpt-analogies,data/test/drawing/EXP-1914-02-11-a-i0087.jpg,0,0,11.104629,0.96323407
chat-gpt-analogies,data/test/drawing/IMP-1980-02-04-a-i0078_3.jpg,0,9,7.2546577,0.5164777
chat-gpt-analogies,data/test/drawing/IMP-1930-02-27-a-i0033.jpg,0,0,10.184975,0.7337886
chat-gpt-analogies,data/test/drawing/IMP-1913-11-22-a-i0062.jpg,0,2,6.9279423,0.328468
chat-gpt-analogies,data/test/drawing/IMP-1920-03-19-a-i0002.jpg,0,9,7.977025,0.9780059
chat-gpt-analogies,data/test/drawing/IMP-1911-01-14-a-i0027.jpg,0,4,10.914465,0.9153017
chat-gpt-analogies,data/test/drawing/JDG-1971-07-24-a-i0130.jpg,0,0,9.5031395,0.81702346
chat-gpt-analogies,data/test/drawing/EXP-1974-04-25-a-i0418.jpg,0,0,9.073942,0.53070635
chat-gpt-analogies,data/test/drawing/IMP-1989-08-28-a-i0011.jpg,0,4,9.939114,0.81270945
chat-gpt-analogies,data/test/drawing/IMP-1958-03-19-a-i0167.jpg,0,0,9.556271,0.85240155
chat-gpt-analogies,data/test/drawing/GDL-1949-09-03-a-i0216.jpg,0,0,8.739534,0.7411175
chat-gpt-analogies,data/test/drawing/EXP-1990-11-26-a-i0245.jpg,0,0,8.096717,0.86774653
chat-gpt-analogies,data/test/drawing/IMP-2000-09-15-a-i0197_3.jpg,0,4,10.132251,0.73733956
chat-gpt-analogies,data/test/drawing/LCE-1919-05-03-a-i0022.jpg,0,0,6.416044,0.55979437
chat-gpt-analogies,data/test/drawing/IMP-1976-01-24-a-i0073.jpg,0,4,9.856808,0.5202923
chat-gpt-analogies,data/test/drawing/LCE-1908-02-29-a-i0040.jpg,0,0,7.5737605,0.274069
chat-gpt-analogies,data/test/drawing/GDL-1966-04-22-a-i0067.jpg,0,0,12.380697,0.98235923
chat-gpt-analogies,data/test/drawing/LCE-1992-06-12-a-i0032.jpg,0,0,13.933981,0.7976094
chat-gpt-analogies,data/test/drawing/IMP-1955-08-01-a-i0038.jpg,0,0,9.57199,0.50572073
chat-gpt-analogies,data/test/drawing/GDL-1900-03-08-a-i0026.jpg,0,9,8.943352,0.5173727
chat-gpt-analogies,data/test/drawing/EXP-1988-07-13-a-i0007.jpg,0,9,6.6422424,0.6011627
chat-gpt-analogies,data/test/drawing/EXP-1959-06-19-a-i0106_3.jpg,0,2,9.344418,0.41556007
chat-gpt-analogies,data/test/drawing/EXP-1973-09-01-a-i0451_4.jpg,0,0,9.536455,0.5201181
