Type_of_change,Image_path,True_label,Prediction,Scores,Confidence
spanish_prompts7,data/test/drawing/LCE-1901-07-31-a-i0023.jpg,0,4,8.812627,0.8314748
spanish_prompts7,data/test/drawing/GDL-1956-06-30-a-i0255_6.jpg,0,3,7.79248,0.560994
spanish_prompts7,data/test/drawing/LCE-1908-08-12-a-i0050.jpg,0,4,7.057026,0.571921
spanish_prompts7,data/test/drawing/IMP-1910-05-01-a-i0094_10.jpg,0,4,7.651162,0.6309445
spanish_prompts7,data/test/drawing/EXP-1986-07-04-a-i0361.jpg,0,4,9.973376,0.7103399
spanish_prompts7,data/test/drawing/IMP-1949-09-30-a-i0010.jpg,0,4,8.880655,0.67249584
spanish_prompts7,data/test/drawing/LCE-1915-12-25-a-i0042.jpg,0,4,8.279936,0.7632711
spanish_prompts7,data/test/drawing/EXP-1972-12-02-a-i0308.jpg,0,3,7.2150145,0.8043984
spanish_prompts7,data/test/drawing/JDG-1904-10-21-a-i0066.jpg,0,4,7.9294815,0.8308805
spanish_prompts7,data/test/drawing/EXP-1957-12-06-a-i0008.jpg,0,4,8.201173,0.90394485
spanish_prompts7,data/test/drawing/JDG-1978-10-23-a-i0020.jpg,0,4,10.346146,0.9837182
spanish_prompts7,data/test/drawing/IMP-1946-02-01-a-i0084.jpg,0,0,5.64543,0.49729028
spanish_prompts7,data/test/drawing/JDG-1958-02-15-a-i0052_2.jpg,0,4,8.894731,0.98314756
spanish_prompts7,data/test/drawing/IMP-1955-01-31-a-i0053.jpg,0,0,5.4582624,0.46923998
spanish_prompts7,data/test/drawing/IMP-1992-02-10-a-i0160.jpg,0,4,13.181955,0.99579793
spanish_prompts7,data/test/drawing/GDL-1951-10-24-a-i0014.jpg,0,3,12.028972,0.6364061
spanish_prompts7,data/test/drawing/EXP-1914-02-11-a-i0087.jpg,0,2,9.640982,0.3647781
spanish_prompts7,data/test/drawing/IMP-1980-02-04-a-i0078_3.jpg,0,6,7.437776,0.5276151
spanish_prompts7,data/test/drawing/IMP-1930-02-27-a-i0033.jpg,0,4,6.539331,0.8205926
spanish_prompts7,data/test/drawing/IMP-1913-11-22-a-i0062.jpg,0,0,5.4631405,0.35300156
spanish_prompts7,data/test/drawing/IMP-1920-03-19-a-i0002.jpg,0,7,7.0174093,0.48409036
spanish_prompts7,data/test/drawing/IMP-1911-01-14-a-i0027.jpg,0,4,10.791105,0.85615927
spanish_prompts7,data/test/drawing/JDG-1971-07-24-a-i0130.jpg,0,4,8.886119,0.7703922
