Type_of_change,Image_path,True_label,Prediction,Scores,Confidence
german_prompts10,data/test/drawing/LCE-1901-07-31-a-i0023.jpg,0,6,12.741613,0.97828
german_prompts10,data/test/drawing/GDL-1956-06-30-a-i0255_6.jpg,0,6,12.692225,0.9146323
german_prompts10,data/test/drawing/LCE-1908-08-12-a-i0050.jpg,0,6,9.758058,0.7283072
german_prompts10,data/test/drawing/IMP-1910-05-01-a-i0094_10.jpg,0,6,9.5373535,0.8635499
german_prompts10,data/test/drawing/EXP-1986-07-04-a-i0361.jpg,0,6,9.460185,0.7590597
german_prompts10,data/test/drawing/IMP-1949-09-30-a-i0010.jpg,0,5,8.792309,0.77503777
german_prompts10,data/test/drawing/LCE-1915-12-25-a-i0042.jpg,0,6,10.402531,0.81270635
german_prompts10,data/test/drawing/EXP-1972-12-02-a-i0308.jpg,0,6,8.252168,0.46298465
german_prompts10,data/test/drawing/JDG-1904-10-21-a-i0066.jpg,0,6,10.459427,0.9203664
german_prompts10,data/test/drawing/EXP-1957-12-06-a-i0008.jpg,0,6,9.932041,0.7611494
german_prompts10,data/test/drawing/JDG-1978-10-23-a-i0020.jpg,0,0,8.444062,0.38692948
german_prompts10,data/test/drawing/IMP-1946-02-01-a-i0084.jpg,0,3,7.5059004,0.42609745
german_prompts10,data/test/drawing/JDG-1958-02-15-a-i0052_2.jpg,0,7,7.419859,0.3449372
german_prompts10,data/test/drawing/IMP-1955-01-31-a-i0053.jpg,0,7,13.040288,0.4015011
german_prompts10,data/test/drawing/IMP-1992-02-10-a-i0160.jpg,0,0,8.855331,0.47710553
german_prompts10,data/test/drawing/GDL-1951-10-24-a-i0014.jpg,0,6,11.784317,0.81429523
german_prompts10,data/test/drawing/EXP-1914-02-11-a-i0087.jpg,0,6,8.595599,0.748711
german_prompts10,data/test/drawing/IMP-1980-02-04-a-i0078_3.jpg,0,6,9.611388,0.74059445
german_prompts10,data/test/drawing/IMP-1930-02-27-a-i0033.jpg,0,0,11.735229,0.5741887
german_prompts10,data/test/drawing/IMP-1913-11-22-a-i0062.jpg,0,5,7.7454643,0.6368927
german_prompts10,data/test/drawing/IMP-1920-03-19-a-i0002.jpg,0,6,11.937641,0.88823515
german_prompts10,data/test/drawing/IMP-1911-01-14-a-i0027.jpg,0,5,10.190528,0.81027156
german_prompts10,data/test/drawing/JDG-1971-07-24-a-i0130.jpg,0,1,7.5294333,0.33553138
german_prompts10,data/test/drawing/EXP-1974-04-25-a-i0418.jpg,0,7,8.230271,0.4584335
german_prompts10,data/test/drawing/IMP-1989-08-28-a-i0011.jpg,0,5,7.950222,0.54916114
german_prompts10,data/test/drawing/IMP-1958-03-19-a-i0167.jpg,0,4,9.248161,0.8195753
german_prompts10,data/test/drawing/GDL-1949-09-03-a-i0216.jpg,0,5,7.75603,0.42337134
german_prompts10,data/test/drawing/EXP-1990-11-26-a-i0245.jpg,0,5,8.651009,0.43289885
german_prompts10,data/test/drawing/IMP-2000-09-15-a-i0197_3.jpg,0,2,7.299647,0.355172
german_prompts10,data/test/drawing/LCE-1919-05-03-a-i0022.jpg,0,6,9.134135,0.7796978
german_prompts10,data/test/drawing/IMP-1976-01-24-a-i0073.jpg,0,2,7.962773,0.36205915
german_prompts10,data/test/drawing/LCE-1908-02-29-a-i0040.jpg,0,6,11.03005,0.97521317
german_prompts10,data/test/drawing/GDL-1966-04-22-a-i0067.jpg,0,6,10.62117,0.7271358
