Type_of_change,Image_path,True_label,Prediction,Scores,Confidence
mandarin_prompts6,data/test/drawing/LCE-1901-07-31-a-i0023.jpg,0,0,12.422888,0.97905385
mandarin_prompts6,data/test/drawing/GDL-1956-06-30-a-i0255_6.jpg,0,0,7.1476345,0.66973716
mandarin_prompts6,data/test/drawing/LCE-1908-08-12-a-i0050.jpg,0,0,8.325832,0.82160515
mandarin_prompts6,data/test/drawing/IMP-1910-05-01-a-i0094_10.jpg,0,0,11.670393,0.96851796
mandarin_prompts6,data/test/drawing/EXP-1986-07-04-a-i0361.jpg,0,0,11.716305,0.9513086
mandarin_prompts6,data/test/drawing/IMP-1949-09-30-a-i0010.jpg,0,0,10.847191,0.9097164
mandarin_prompts6,data/test/drawing/LCE-1915-12-25-a-i0042.jpg,0,0,10.433,0.7130639
mandarin_prompts6,data/test/drawing/EXP-1972-12-02-a-i0308.jpg,0,1,5.8689203,0.36306253
mandarin_prompts6,data/test/drawing/JDG-1904-10-21-a-i0066.jpg,0,0,8.601929,0.72745514
mandarin_prompts6,data/test/drawing/EXP-1957-12-06-a-i0008.jpg,0,0,10.1041,0.9114838
mandarin_prompts6,data/test/drawing/JDG-1978-10-23-a-i0020.jpg,0,0,15.508612,0.9847105
mandarin_prompts6,data/test/drawing/IMP-1946-02-01-a-i0084.jpg,0,0,10.352906,0.930683
mandarin_prompts6,data/test/drawing/JDG-1958-02-15-a-i0052_2.jpg,0,0,11.225797,0.99042785
mandarin_prompts6,data/test/drawing/IMP-1955-01-31-a-i0053.jpg,0,0,8.32667,0.4245667
mandarin_prompts6,data/test/drawing/IMP-1992-02-10-a-i0160.jpg,0,0,12.821394,0.9179964
mandarin_prompts6,data/test/drawing/GDL-1951-10-24-a-i0014.jpg,0,7,8.195841,0.86105174
mandarin_prompts6,data/test/drawing/EXP-1914-02-11-a-i0087.jpg,0,0,9.99969,0.8525812
mandarin_prompts6,data/test/drawing/IMP-1980-02-04-a-i0078_3.jpg,0,4,10.5477,0.40903547
mandarin_prompts6,data/test/drawing/IMP-1930-02-27-a-i0033.jpg,0,0,7.7324233,0.9052631
mandarin_prompts6,data/test/drawing/IMP-1913-11-22-a-i0062.jpg,0,0,6.5936794,0.39058346
mandarin_prompts6,data/test/drawing/IMP-1920-03-19-a-i0002.jpg,0,0,7.6702385,0.34161866
mandarin_prompts6,data/test/drawing/IMP-1911-01-14-a-i0027.jpg,0,0,11.885377,0.8161309
mandarin_prompts6,data/test/drawing/JDG-1971-07-24-a-i0130.jpg,0,0,10.704458,0.97658914
mandarin_prompts6,data/test/drawing/EXP-1974-04-25-a-i0418.jpg,0,0,11.121119,0.5477594
