File Path,Prompt,Class Name,Predicted Text
../data/test/drawing/JDG-1977-06-04-a-i0219.jpg,<image>Keywords describing this image are,drawing,"Keywords describing this image are: comic, drawing, game, graph, logo, map, photograph, title, this image is"
../data/test/drawing/IMP-1989-08-28-a-i0011.jpg,<image>Keywords describing this image are,drawing,"Keywords describing this image are comic, drawing, game, graph, logo, map, photograph, title, this image is a"
../data/test/drawing/EXP-1932-07-26-a-i0078.jpg,<image>Keywords describing this image are,drawing,"Keywords describing this image are dress, garment, woman, woman's dress, woman's clothing, woman's dress, woman's"
../data/test/drawing/EXP-1972-07-08-a-i0361.jpg,<image>Keywords describing this image are,drawing,"Keywords describing this image are comic, drawing, game, graph, logo, map, photograph, title, this image is a"
../data/test/drawing/IMP-1936-06-23-a-i0069.jpg,<image>Keywords describing this image are,drawing,"Keywords describing this image are comic, drawing, game, graph, logo, map, photograph, title, this image is a"
../data/test/drawing/IMP-1955-08-01-a-i0038.jpg,<image>Keywords describing this image are,drawing,"Keywords describing this image are comic, drawing, game, graph, logo, map, photograph, title, this image is a"
../data/test/drawing/EXP-1969-05-13-a-i0056.jpg,<image>Keywords describing this image are,drawing,"Keywords describing this image are drawing, game, graph, logo, map, photograph, title, this image is a title."
../data/test/drawing/LCE-1915-02-13-a-i0032.jpg,<image>Keywords describing this image are,drawing,"Keywords describing this image are comic, drawing, game, graph, logo, map, photograph, title, this image is a"
../data/test/drawing/JDG-1994-06-10-a-i0250.jpg,<image>Keywords describing this image are,drawing,"Keywords describing this image are: Europe, Europe, Europe, Europe, Europe, Europe, Europe, Europe, Europe, Europe"
../data/test/drawing/JDG-1904-10-21-a-i0066.jpg,<image>Keywords describing this image are,drawing,"Keywords describing this image are: Between the classes comic, drawing, game, graph, logo, map, photograph, title,"
../data/test/drawing/EXP-1924-06-06-a-i0046.jpg,<image>Keywords describing this image are,drawing,"Keywords describing this image are comic, drawing, game, graph, logo, map, photograph, title, this image is a"
../data/test/drawing/EXP-1972-12-02-a-i0308.jpg,<image>Keywords describing this image are,drawing,"Keywords describing this image are game, graph, logo, map, photograph, title, this image is a title. Between the"
../data/test/drawing/IMP-1946-02-01-a-i0084.jpg,<image>Keywords describing this image are,drawing,"Keywords describing this image are: costume, dress, fashion, garment, lady, lady's, lady's dress, lady's"
../data/test/drawing/JDG-1958-02-15-a-i0052_2.jpg,<image>Keywords describing this image are,drawing,"Keywords describing this image are comic, drawing, game, graph, logo, map, photograph, title, this image is a"
../data/test/drawing/EXP-1994-10-24-a-i0110.jpg,<image>Keywords describing this image are,drawing,"Keywords describing this image are comic, drawing, game, graph, logo, map, photograph, title, this image is a"
../data/test/drawing/EXP-1959-06-19-a-i0106_3.jpg,<image>Keywords describing this image are,drawing,"Keywords describing this image are: Between the classes comic, drawing, game, graph, logo, map, photograph, title,"
../data/test/drawing/GDL-1951-10-24-a-i0014.jpg,<image>Keywords describing this image are,drawing,"Keywords describing this image are comic, drawing, game, graph, logo, map, photograph, title, this image is a"
../data/test/drawing/GDL-1953-05-30-a-i0173.jpg,<image>Keywords describing this image are,drawing,"Keywords describing this image are drawing, game, graph, logo, map, photograph, title, this image is a title."
../data/test/drawing/JDG-1956-12-12-a-i0230_2.jpg,<image>Keywords describing this image are,drawing,"Keywords describing this image are: between the classes, comic, drawing, game, graph, logo, map, photograph, title"
../data/test/drawing/GDL-1959-02-03-a-i0097_2.jpg,<image>Keywords describing this image are,drawing,"Keywords describing this image are comic, drawing, game, graph, logo, map, photograph, title, this image is a"
../data/test/drawing/EXP-1950-01-28-a-i0233.jpg,<image>Keywords describing this image are,drawing,"Keywords describing this image are: Between the classes comic, drawing, game, graph, logo, map, photograph, title,"
../data/test/drawing/GDL-1966-04-22-a-i0067.jpg,<image>Keywords describing this image are,drawing,"Keywords describing this image are drawing, game, graph, logo, map, photograph, title, this image is a title."
../data/test/drawing/IMP-1903-01-14-a-i0031.jpg,<image>Keywords describing this image are,drawing,"Keywords describing this image are comic, drawing, game, graph, logo, map, photograph, title, this image is a"
../data/test/drawing/LCE-1952-09-22-a-i0041_2.jpg,<image>Keywords describing this image are,drawing,"Keywords describing this image are comic, drawing, game, graph, logo, map, photograph, title, this image is a"
../data/test/drawing/IMP-1904-04-09-a-i0002_3.jpg,<image>Keywords describing this image are,drawing,"Keywords describing this image are: Between the classes comic, drawing, game, graph, logo, map, photograph, title,"
../data/test/drawing/GDL-1900-03-08-a-i0026.jpg,<image>Keywords describing this image are,drawing,"Keywords describing this image are comic, drawing, game, graph, logo, map, photograph, title, this image is a"
../data/test/drawing/IMP-1958-03-19-a-i0167.jpg,<image>Keywords describing this image are,drawing,"Keywords describing this image are: Between the classes comic, drawing, game, graph, logo, map, photograph, title,"
../data/test/drawing/EXP-1966-11-25-a-i0334.jpg,<image>Keywords describing this image are,drawing,"Keywords describing this image are drawing, game, graph, logo, map, photograph, title, this image is a title."
../data/test/drawing/IMP-2001-07-17-a-i0177.jpg,<image>Keywords describing this image are,drawing,"Keywords describing this image are comic, drawing, game, graph, logo, map, photograph, title, this image is a"
../data/test/drawing/EXP-1974-05-25-a-i0325_8.jpg,<image>Keywords describing this image are,drawing,"Keywords describing this image are drawing, game, graph, logo, map, photograph, title. Between the classes comic, drawing"
../data/test/drawing/IMP-1955-01-31-a-i0053.jpg,<image>Keywords describing this image are,drawing,"Keywords describing this image are comic, drawing, game, graph, logo, map, photograph, title, this image is a"
../data/test/drawing/EXP-1974-05-25-a-i0325_4.jpg,<image>Keywords describing this image are,drawing,"Keywords describing this image are drawing, game, graph, logo, map, photograph, title. Between the classes comic, drawing"
