Type_of_change,Image_path,True_label,Prediction,Scores,Confidence
russian_prompts9,data/test/drawing/LCE-1901-07-31-a-i0023.jpg,0,7,12.673391,0.99211675
russian_prompts9,data/test/drawing/GDL-1956-06-30-a-i0255_6.jpg,0,7,10.062027,0.98850983
russian_prompts9,data/test/drawing/LCE-1908-08-12-a-i0050.jpg,0,7,9.6766205,0.81592464
russian_prompts9,data/test/drawing/IMP-1910-05-01-a-i0094_10.jpg,0,7,11.591004,0.9561051
russian_prompts9,data/test/drawing/EXP-1986-07-04-a-i0361.jpg,0,7,6.991696,0.66594964
russian_prompts9,data/test/drawing/IMP-1949-09-30-a-i0010.jpg,0,7,8.077763,0.8665954
russian_prompts9,data/test/drawing/LCE-1915-12-25-a-i0042.jpg,0,7,13.52925,0.999178
russian_prompts9,data/test/drawing/EXP-1972-12-02-a-i0308.jpg,0,7,6.350579,0.5715267
russian_prompts9,data/test/drawing/JDG-1904-10-21-a-i0066.jpg,0,7,10.803927,0.8219001
russian_prompts9,data/test/drawing/EXP-1957-12-06-a-i0008.jpg,0,0,12.371837,0.7318658
russian_prompts9,data/test/drawing/JDG-1978-10-23-a-i0020.jpg,0,7,7.7283835,0.67564213
russian_prompts9,data/test/drawing/IMP-1946-02-01-a-i0084.jpg,0,7,10.595063,0.9890521
russian_prompts9,data/test/drawing/JDG-1958-02-15-a-i0052_2.jpg,0,7,15.187783,0.9956897
russian_prompts9,data/test/drawing/IMP-1955-01-31-a-i0053.jpg,0,7,7.1238656,0.95340484
russian_prompts9,data/test/drawing/IMP-1992-02-10-a-i0160.jpg,0,0,8.095687,0.7157431
russian_prompts9,data/test/drawing/GDL-1951-10-24-a-i0014.jpg,0,7,8.1514845,0.98506445
russian_prompts9,data/test/drawing/EXP-1914-02-11-a-i0087.jpg,0,0,8.967888,0.746912
russian_prompts9,data/test/drawing/IMP-1980-02-04-a-i0078_3.jpg,0,4,10.697119,0.65508395
russian_prompts9,data/test/drawing/IMP-1930-02-27-a-i0033.jpg,0,7,9.203748,0.9554383
russian_prompts9,data/test/drawing/IMP-1913-11-22-a-i0062.jpg,0,7,6.9032965,0.49445668
russian_prompts9,data/test/drawing/IMP-1920-03-19-a-i0002.jpg,0,4,10.273957,0.8051831
russian_prompts9,data/test/drawing/IMP-1911-01-14-a-i0027.jpg,0,7,10.179229,0.79538256
russian_prompts9,data/test/drawing/JDG-1971-07-24-a-i0130.jpg,0,0,9.676615,0.8083353
russian_prompts9,data/test/drawing/EXP-1974-04-25-a-i0418.jpg,0,7,10.233119,0.57059085
russian_prompts9,data/test/drawing/IMP-1989-08-28-a-i0011.jpg,0,7,6.161404,0.4008591
russian_prompts9,data/test/drawing/IMP-1958-03-19-a-i0167.jpg,0,7,12.356691,0.98837495
russian_prompts9,data/test/drawing/GDL-1949-09-03-a-i0216.jpg,0,7,10.920294,0.9296784
russian_prompts9,data/test/drawing/EXP-1990-11-26-a-i0245.jpg,0,7,10.324327,0.95175344
russian_prompts9,data/test/drawing/IMP-2000-09-15-a-i0197_3.jpg,0,7,8.110083,0.87065387
russian_prompts9,data/test/drawing/LCE-1919-05-03-a-i0022.jpg,0,7,8.762764,0.6738626
russian_prompts9,data/test/drawing/IMP-1976-01-24-a-i0073.jpg,0,7,11.612439,0.8301006
russian_prompts9,data/test/drawing/LCE-1908-02-29-a-i0040.jpg,0,7,11.463486,0.9614954
russian_prompts9,data/test/drawing/GDL-1966-04-22-a-i0067.jpg,0,7,13.8362255,0.95480216
russian_prompts9,data/test/drawing/LCE-1992-06-12-a-i0032.jpg,0,7,10.766368,0.98729825
russian_prompts9,data/test/drawing/IMP-1955-08-01-a-i0038.jpg,0,7,7.561016,0.6723695
