File Path,Prompt,Class Name,Predicted Text
../data/test/drawing/JDG-1977-06-04-a-i0219.jpg,<image>The type of this image is,drawing,The type of this image is French.<|endofchunk|>
../data/test/drawing/IMP-1989-08-28-a-i0011.jpg,<image>The type of this image is,drawing,The type of this image is comic and cartoon. Keywords describing this image are game and chess. Keywords describing this image are
../data/test/drawing/EXP-1932-07-26-a-i0078.jpg,<image>The type of this image is,drawing,The type of this image is French.<|endofchunk|>
../data/test/drawing/EXP-1972-07-08-a-i0361.jpg,<image>The type of this image is,drawing,The type of this image is comic and cartoon. Keywords describing this image are game and chess. Keywords describing this image are
../data/test/drawing/IMP-1936-06-23-a-i0069.jpg,<image>The type of this image is,drawing,The type of this image is a comic strip. Keywords describing this image are game and chess. Keywords describing this image are
../data/test/drawing/IMP-1955-08-01-a-i0038.jpg,<image>The type of this image is,drawing,The type of this image is cartoon.<|endofchunk|>
../data/test/drawing/EXP-1969-05-13-a-i0056.jpg,<image>The type of this image is,drawing,The type of this image is the title-font. Keywords describing this image are logo and sign. Keywords describing this image
../data/test/drawing/LCE-1915-02-13-a-i0032.jpg,<image>The type of this image is,drawing,The type of this image is a comic strip. Keywords describing this image are logo and sign. Keywords describing this image are
../data/test/drawing/JDG-1994-06-10-a-i0250.jpg,<image>The type of this image is,drawing,"The type of this image is ""L'Europe Libre""
Keywords describing this image are logo and sign. Keywords"
../data/test/drawing/JDG-1904-10-21-a-i0066.jpg,<image>The type of this image is,drawing,The type of this image is a drawing and illustration. Keywords describing this image are logo and sign. Keywords describing this image
../data/test/drawing/EXP-1924-06-06-a-i0046.jpg,<image>The type of this image is,drawing,The type of this image is comic and cartoon. Keywords describing this image are game and chess. Keywords describing this image are
../data/test/drawing/EXP-1972-12-02-a-i0308.jpg,<image>The type of this image is,drawing,The type of this image is a logo. Keywords describing this image are logo and sign.<|endofchunk|>
../data/test/drawing/IMP-1946-02-01-a-i0084.jpg,<image>The type of this image is,drawing,The type of this image is dress and skirt. Keywords describing this image are logo and sign. Keywords describing this image are
