Type_of_change,Image_path,True_label,Prediction,Scores,Confidence
adjective+noun-phrase,data/test/drawing/LCE-1901-07-31-a-i0023.jpg,0,0,18.401834,0.9671205
adjective+noun-phrase,data/test/drawing/GDL-1956-06-30-a-i0255_6.jpg,0,0,16.5353,0.6814179
adjective+noun-phrase,data/test/drawing/LCE-1908-08-12-a-i0050.jpg,0,3,15.16814,0.6205276
adjective+noun-phrase,data/test/drawing/IMP-1910-05-01-a-i0094_10.jpg,0,0,18.777428,0.9679023
adjective+noun-phrase,data/test/drawing/EXP-1986-07-04-a-i0361.jpg,0,4,15.190094,0.8444134
adjective+noun-phrase,data/test/drawing/IMP-1949-09-30-a-i0010.jpg,0,4,16.010332,0.98421127
adjective+noun-phrase,data/test/drawing/LCE-1915-12-25-a-i0042.jpg,0,0,16.796963,0.5008592
adjective+noun-phrase,data/test/drawing/EXP-1972-12-02-a-i0308.jpg,0,3,12.938025,0.50133985
adjective+noun-phrase,data/test/drawing/JDG-1904-10-21-a-i0066.jpg,0,0,14.859558,0.77973026
adjective+noun-phrase,data/test/drawing/EXP-1957-12-06-a-i0008.jpg,0,0,15.270751,0.8827145
adjective+noun-phrase,data/test/drawing/JDG-1978-10-23-a-i0020.jpg,0,0,16.18618,0.96936417
adjective+noun-phrase,data/test/drawing/IMP-1946-02-01-a-i0084.jpg,0,0,14.912227,0.89063805
adjective+noun-phrase,data/test/drawing/JDG-1958-02-15-a-i0052_2.jpg,0,0,17.58249,0.9952603
adjective+noun-phrase,data/test/drawing/IMP-1955-01-31-a-i0053.jpg,0,4,13.889227,0.9018774
adjective+noun-phrase,data/test/drawing/IMP-1992-02-10-a-i0160.jpg,0,0,14.359813,0.7723249
adjective+noun-phrase,data/test/drawing/GDL-1951-10-24-a-i0014.jpg,0,3,21.739426,0.9976387
adjective+noun-phrase,data/test/drawing/EXP-1914-02-11-a-i0087.jpg,0,6,17.540863,0.82095534
adjective+noun-phrase,data/test/drawing/IMP-1980-02-04-a-i0078_3.jpg,0,6,18.162786,0.991523
adjective+noun-phrase,data/test/drawing/IMP-1930-02-27-a-i0033.jpg,0,0,18.426031,0.9812433
adjective+noun-phrase,data/test/drawing/IMP-1913-11-22-a-i0062.jpg,0,6,20.01041,0.9949863
adjective+noun-phrase,data/test/drawing/IMP-1920-03-19-a-i0002.jpg,0,6,17.109215,0.99518603
adjective+noun-phrase,data/test/drawing/IMP-1911-01-14-a-i0027.jpg,0,4,16.024466,0.97306585
adjective+noun-phrase,data/test/drawing/JDG-1971-07-24-a-i0130.jpg,0,0,14.464582,0.9077871
