Type_of_change,Image_path,True_label,Prediction,Scores,Confidence
class-name-and-cambridge-definitions,data/test/drawing/LCE-1901-07-31-a-i0023.jpg,0,6,12.246525,0.7051147
class-name-and-cambridge-definitions,data/test/drawing/GDL-1956-06-30-a-i0255_6.jpg,0,7,13.569449,0.44194716
class-name-and-cambridge-definitions,data/test/drawing/LCE-1908-08-12-a-i0050.jpg,0,5,15.21113,0.5785938
class-name-and-cambridge-definitions,data/test/drawing/IMP-1910-05-01-a-i0094_10.jpg,0,0,10.772266,0.4063968
class-name-and-cambridge-definitions,data/test/drawing/EXP-1986-07-04-a-i0361.jpg,0,5,13.26042,0.7859802
class-name-and-cambridge-definitions,data/test/drawing/IMP-1949-09-30-a-i0010.jpg,0,1,10.647691,0.5453344
class-name-and-cambridge-definitions,data/test/drawing/LCE-1915-12-25-a-i0042.jpg,0,3,14.569342,0.7447452
class-name-and-cambridge-definitions,data/test/drawing/EXP-1972-12-02-a-i0308.jpg,0,3,13.540261,0.7181753
class-name-and-cambridge-definitions,data/test/drawing/JDG-1904-10-21-a-i0066.jpg,0,6,10.30722,0.66435134
class-name-and-cambridge-definitions,data/test/drawing/EXP-1957-12-06-a-i0008.jpg,0,0,11.06252,0.67851186
class-name-and-cambridge-definitions,data/test/drawing/JDG-1978-10-23-a-i0020.jpg,0,0,11.977414,0.8953516
class-name-and-cambridge-definitions,data/test/drawing/IMP-1946-02-01-a-i0084.jpg,0,3,11.853231,0.87774014
class-name-and-cambridge-definitions,data/test/drawing/JDG-1958-02-15-a-i0052_2.jpg,0,0,12.92169,0.8828067
class-name-and-cambridge-definitions,data/test/drawing/IMP-1955-01-31-a-i0053.jpg,0,4,9.772081,0.45550346
class-name-and-cambridge-definitions,data/test/drawing/IMP-1992-02-10-a-i0160.jpg,0,5,13.5775385,0.884073
class-name-and-cambridge-definitions,data/test/drawing/GDL-1951-10-24-a-i0014.jpg,0,3,16.390224,0.99627435
class-name-and-cambridge-definitions,data/test/drawing/EXP-1914-02-11-a-i0087.jpg,0,6,12.39071,0.70725524
class-name-and-cambridge-definitions,data/test/drawing/IMP-1980-02-04-a-i0078_3.jpg,0,6,14.956165,0.9893924
class-name-and-cambridge-definitions,data/test/drawing/IMP-1930-02-27-a-i0033.jpg,0,0,13.340317,0.42004216
class-name-and-cambridge-definitions,data/test/drawing/IMP-1913-11-22-a-i0062.jpg,0,6,11.234308,0.68704164
class-name-and-cambridge-definitions,data/test/drawing/IMP-1920-03-19-a-i0002.jpg,0,6,10.182455,0.9687783
class-name-and-cambridge-definitions,data/test/drawing/IMP-1911-01-14-a-i0027.jpg,0,4,10.143837,0.5175901
