Type_of_change,Image_path,True_label,Prediction,Scores,Confidence
chat-gpt-analogies,data/test/drawing/LCE-1901-07-31-a-i0023.jpg,0,0,9.244239,0.97327054
chat-gpt-analogies,data/test/drawing/GDL-1956-06-30-a-i0255_6.jpg,0,0,13.834505,0.9931005
chat-gpt-analogies,data/test/drawing/LCE-1908-08-12-a-i0050.jpg,0,2,12.184378,0.5303293
chat-gpt-analogies,data/test/drawing/IMP-1910-05-01-a-i0094_10.jpg,0,0,10.19067,0.991335
chat-gpt-analogies,data/test/drawing/EXP-1986-07-04-a-i0361.jpg,0,4,13.950584,0.840502
chat-gpt-analogies,data/test/drawing/IMP-1949-09-30-a-i0010.jpg,0,0,11.892702,0.69155055
chat-gpt-analogies,data/test/drawing/LCE-1915-12-25-a-i0042.jpg,0,0,13.461779,0.79331607
chat-gpt-analogies,data/test/drawing/EXP-1972-12-02-a-i0308.jpg,0,0,7.3932,0.47666553
chat-gpt-analogies,data/test/drawing/JDG-1904-10-21-a-i0066.jpg,0,0,8.592499,0.93045866
chat-gpt-analogies,data/test/drawing/EXP-1957-12-06-a-i0008.jpg,0,0,12.213022,0.9830345
chat-gpt-analogies,data/test/drawing/JDG-1978-10-23-a-i0020.jpg,0,0,11.264523,0.92725635
chat-gpt-analogies,data/test/drawing/IMP-1946-02-01-a-i0084.jpg,0,0,10.205753,0.8355651
chat-gpt-analogies,data/test/drawing/JDG-1958-02-15-a-i0052_2.jpg,0,0,15.778336,0.9993538
chat-gpt-analogies,data/test/drawing/IMP-1955-01-31-a-i0053.jpg,0,4,6.9375143,0.7201291
chat-gpt-analogies,data/test/drawing/IMP-1992-02-10-a-i0160.jpg,0,4,14.777151,0.9291171
chat-gpt-analogies,data/test/drawing/GDL-1951-10-24-a-i0014.jpg,0,3,12.150997,0.94208074
chat-gpt-analogies,data/test/drawing/EXP-1914-02-11-a-i0087.jpg,0,0,12.545649,0.9850007
chat-gpt-analogies,data/test/drawing/IMP-1980-02-04-a-i0078_3.jpg,0,6,7.3018994,0.49660012
chat-gpt-analogies,data/test/drawing/IMP-1930-02-27-a-i0033.jpg,0,0,11.880762,0.91184694
chat-gpt-analogies,data/test/drawing/IMP-1913-11-22-a-i0062.jpg,0,0,7.5738063,0.33973646
chat-gpt-analogies,data/test/drawing/IMP-1920-03-19-a-i0002.jpg,0,0,4.3653364,0.70437366
chat-gpt-analogies,data/test/drawing/IMP-1911-01-14-a-i0027.jpg,0,4,12.546397,0.95710087
chat-gpt-analogies,data/test/drawing/JDG-1971-07-24-a-i0130.jpg,0,0,10.724277,0.8820898
chat-gpt-analogies,data/test/drawing/EXP-1974-04-25-a-i0418.jpg,0,0,10.505167,0.5203677
chat-gpt-analogies,data/test/drawing/IMP-1989-08-28-a-i0011.jpg,0,4,11.31791,0.8356086
chat-gpt-analogies,data/test/drawing/IMP-1958-03-19-a-i0167.jpg,0,0,10.684544,0.9311401
chat-gpt-analogies,data/test/drawing/GDL-1949-09-03-a-i0216.jpg,0,0,10.056791,0.8549792
chat-gpt-analogies,data/test/drawing/EXP-1990-11-26-a-i0245.jpg,0,0,9.214848,0.9764341
chat-gpt-analogies,data/test/drawing/IMP-2000-09-15-a-i0197_3.jpg,0,4,11.258046,0.7011069
chat-gpt-analogies,data/test/drawing/LCE-1919-05-03-a-i0022.jpg,0,0,7.563135,0.8781374
chat-gpt-analogies,data/test/drawing/IMP-1976-01-24-a-i0073.jpg,0,4,11.184104,0.66180634
chat-gpt-analogies,data/test/drawing/LCE-1908-02-29-a-i0040.jpg,0,0,8.952153,0.44988883
chat-gpt-analogies,data/test/drawing/GDL-1966-04-22-a-i0067.jpg,0,0,14.275717,0.99965966
