Type_of_change,Image_path,True_label,Prediction,Scores,Confidence
hebrew_prompts9,data/test/drawing/LCE-1901-07-31-a-i0023.jpg,0,2,9.540409,0.7732247
hebrew_prompts9,data/test/drawing/GDL-1956-06-30-a-i0255_6.jpg,0,2,15.199871,0.9996382
hebrew_prompts9,data/test/drawing/LCE-1908-08-12-a-i0050.jpg,0,2,19.918839,0.99999
hebrew_prompts9,data/test/drawing/IMP-1910-05-01-a-i0094_10.jpg,0,2,9.570142,0.9487257
hebrew_prompts9,data/test/drawing/EXP-1986-07-04-a-i0361.jpg,0,2,11.851481,0.8873048
hebrew_prompts9,data/test/drawing/IMP-1949-09-30-a-i0010.jpg,0,6,6.853097,0.34535933
hebrew_prompts9,data/test/drawing/LCE-1915-12-25-a-i0042.jpg,0,2,15.715248,0.9991278
hebrew_prompts9,data/test/drawing/EXP-1972-12-02-a-i0308.jpg,0,2,12.1171875,0.9992091
hebrew_prompts9,data/test/drawing/JDG-1904-10-21-a-i0066.jpg,0,2,7.2578406,0.90514356
hebrew_prompts9,data/test/drawing/EXP-1957-12-06-a-i0008.jpg,0,2,9.946276,0.9239494
hebrew_prompts9,data/test/drawing/JDG-1978-10-23-a-i0020.jpg,0,5,9.185403,0.96897405
hebrew_prompts9,data/test/drawing/IMP-1946-02-01-a-i0084.jpg,0,2,10.753236,0.9890243
hebrew_prompts9,data/test/drawing/JDG-1958-02-15-a-i0052_2.jpg,0,2,11.638397,0.99253064
hebrew_prompts9,data/test/drawing/IMP-1955-01-31-a-i0053.jpg,0,2,10.58148,0.9868952
hebrew_prompts9,data/test/drawing/IMP-1992-02-10-a-i0160.jpg,0,5,13.399851,0.99872357
hebrew_prompts9,data/test/drawing/GDL-1951-10-24-a-i0014.jpg,0,2,11.183189,0.6735514
hebrew_prompts9,data/test/drawing/EXP-1914-02-11-a-i0087.jpg,0,2,15.136503,0.9996481
hebrew_prompts9,data/test/drawing/IMP-1980-02-04-a-i0078_3.jpg,0,2,6.7517514,0.23722419
hebrew_prompts9,data/test/drawing/IMP-1930-02-27-a-i0033.jpg,0,2,16.833862,0.9996463
hebrew_prompts9,data/test/drawing/IMP-1913-11-22-a-i0062.jpg,0,2,11.353119,0.99001276
hebrew_prompts9,data/test/drawing/IMP-1920-03-19-a-i0002.jpg,0,0,7.3677735,0.21416086
hebrew_prompts9,data/test/drawing/IMP-1911-01-14-a-i0027.jpg,0,2,10.808914,0.8881594
hebrew_prompts9,data/test/drawing/JDG-1971-07-24-a-i0130.jpg,0,2,12.736231,0.98557645
hebrew_prompts9,data/test/drawing/EXP-1974-04-25-a-i0418.jpg,0,1,6.738365,0.22793624
hebrew_prompts9,data/test/drawing/IMP-1989-08-28-a-i0011.jpg,0,2,6.726281,0.2516095
hebrew_prompts9,data/test/drawing/IMP-1958-03-19-a-i0167.jpg,0,2,9.501068,0.8839887
hebrew_prompts9,data/test/drawing/GDL-1949-09-03-a-i0216.jpg,0,2,9.742491,0.7398146
hebrew_prompts9,data/test/drawing/EXP-1990-11-26-a-i0245.jpg,0,2,7.99531,0.629041
hebrew_prompts9,data/test/drawing/IMP-2000-09-15-a-i0197_3.jpg,0,2,9.051408,0.97360545
hebrew_prompts9,data/test/drawing/LCE-1919-05-03-a-i0022.jpg,0,2,13.841152,0.9984603
hebrew_prompts9,data/test/drawing/IMP-1976-01-24-a-i0073.jpg,0,5,11.920376,0.9201603
hebrew_prompts9,data/test/drawing/LCE-1908-02-29-a-i0040.jpg,0,2,8.714058,0.9530808
hebrew_prompts9,data/test/drawing/GDL-1966-04-22-a-i0067.jpg,0,2,8.156968,0.8161432
hebrew_prompts9,data/test/drawing/LCE-1992-06-12-a-i0032.jpg,0,2,14.14847,0.99121934
hebrew_prompts9,data/test/drawing/IMP-1955-08-01-a-i0038.jpg,0,2,9.378669,0.46978796
hebrew_prompts9,data/test/drawing/GDL-1900-03-08-a-i0026.jpg,0,2,9.46527,0.9572422
hebrew_prompts9,data/test/drawing/EXP-1988-07-13-a-i0007.jpg,0,6,7.062284,0.23968676
hebrew_prompts9,data/test/drawing/EXP-1959-06-19-a-i0106_3.jpg,0,2,12.924459,0.99683446
hebrew_prompts9,data/test/drawing/EXP-1973-09-01-a-i0451_4.jpg,0,7,6.0673847,0.4387525
hebrew_prompts9,data/test/drawing/EXP-1994-10-24-a-i0110.jpg,0,2,10.290572,0.6773455
hebrew_prompts9,data/test/drawing/JDG-1955-02-10-a-i0014.jpg,0,2,10.931658,0.9917601
hebrew_prompts9,data/test/drawing/IMP-1904-04-09-a-i0002_3.jpg,0,2,12.671302,0.9954449
hebrew_prompts9,data/test/drawing/GDL-1959-02-03-a-i0097_2.jpg,0,2,8.502529,0.83314717
hebrew_prompts9,data/test/drawing/EXP-1972-07-08-a-i0361_3.jpg,0,2,9.572651,0.8104897
hebrew_prompts9,data/test/drawing/IMP-1983-10-03-a-i0220.jpg,0,2,9.841274,0.9021383
hebrew_prompts9,data/test/drawing/EXP-1950-01-28-a-i0233.jpg,0,2,14.225246,0.9987778
hebrew_prompts9,data/test/drawing/LCE-1952-09-22-a-i0041_2.jpg,0,1,5.5554733,0.20087762
hebrew_prompts9,data/test/drawing/JDG-1992-04-25-a-i0255_3.jpg,0,5,16.814972,0.53779733
hebrew_prompts9,data/test/drawing/JDG-1956-12-12-a-i0230_2.jpg,0,2,11.194572,0.93212366
hebrew_prompts9,data/test/drawing/IMP-1989-05-31-a-i0100.jpg,0,5,9.801647,0.87835515
hebrew_prompts9,data/test/drawing/JDG-1994-06-10-a-i0250.jpg,0,2,11.019651,0.7116916
hebrew_prompts9,data/test/drawing/EXP-1974-05-25-a-i0325_8.jpg,0,2,9.13894,0.822271
hebrew_prompts9,data/test/drawing/IMP-1981-02-18-a-i0085_13.jpg,0,2,10.223965,0.9257071
hebrew_prompts9,data/test/drawing/EXP-1906-03-31-a-i0134.jpg,0,2,12.860134,0.99532336
hebrew_prompts9,data/test/drawing/IMP-1923-12-21-a-i0030.jpg,0,2,11.337851,0.9954354
hebrew_prompts9,data/test/drawing/IMP-1951-08-20-a-i0080.jpg,0,5,8.607887,0.27317312
hebrew_prompts9,data/test/drawing/IMP-1981-02-18-a-i0085_4.jpg,0,2,15.617859,0.99979407
