Type_of_change,Image_path,True_label,Prediction,Scores,Confidence
hebrew_prompts5,data/test/drawing/LCE-1901-07-31-a-i0023.jpg,0,1,10.091367,0.57565343
hebrew_prompts5,data/test/drawing/GDL-1956-06-30-a-i0255_6.jpg,0,7,7.54226,0.75371903
hebrew_prompts5,data/test/drawing/LCE-1908-08-12-a-i0050.jpg,0,7,6.3263655,0.79542905
hebrew_prompts5,data/test/drawing/IMP-1910-05-01-a-i0094_10.jpg,0,1,7.676743,0.36299622
hebrew_prompts5,data/test/drawing/EXP-1986-07-04-a-i0361.jpg,0,2,5.1590724,0.4389138
hebrew_prompts5,data/test/drawing/IMP-1949-09-30-a-i0010.jpg,0,2,7.699102,0.33710498
hebrew_prompts5,data/test/drawing/LCE-1915-12-25-a-i0042.jpg,0,7,9.513702,0.8123533
hebrew_prompts5,data/test/drawing/EXP-1972-12-02-a-i0308.jpg,0,7,2.9709053,0.68719834
hebrew_prompts5,data/test/drawing/JDG-1904-10-21-a-i0066.jpg,0,7,5.5119247,0.33688965
hebrew_prompts5,data/test/drawing/EXP-1957-12-06-a-i0008.jpg,0,7,8.078195,0.30613223
hebrew_prompts5,data/test/drawing/JDG-1978-10-23-a-i0020.jpg,0,2,5.50827,0.37935254
hebrew_prompts5,data/test/drawing/IMP-1946-02-01-a-i0084.jpg,0,2,7.402173,0.43120188
hebrew_prompts5,data/test/drawing/JDG-1958-02-15-a-i0052_2.jpg,0,7,8.989189,0.9138749
hebrew_prompts5,data/test/drawing/IMP-1955-01-31-a-i0053.jpg,0,7,6.236104,0.5391528
hebrew_prompts5,data/test/drawing/IMP-1992-02-10-a-i0160.jpg,0,7,7.6248393,0.46255383
hebrew_prompts5,data/test/drawing/GDL-1951-10-24-a-i0014.jpg,0,7,6.7292576,0.9485529
hebrew_prompts5,data/test/drawing/EXP-1914-02-11-a-i0087.jpg,0,7,6.648812,0.19666274
hebrew_prompts5,data/test/drawing/IMP-1980-02-04-a-i0078_3.jpg,0,7,10.531048,0.89222085
hebrew_prompts5,data/test/drawing/IMP-1930-02-27-a-i0033.jpg,0,7,4.3945603,0.37769264
hebrew_prompts5,data/test/drawing/IMP-1913-11-22-a-i0062.jpg,0,7,6.130315,0.6529361
hebrew_prompts5,data/test/drawing/IMP-1920-03-19-a-i0002.jpg,0,7,8.892058,0.3486491
hebrew_prompts5,data/test/drawing/IMP-1911-01-14-a-i0027.jpg,0,2,8.116135,0.27506518
hebrew_prompts5,data/test/drawing/JDG-1971-07-24-a-i0130.jpg,0,7,9.815884,0.848088
hebrew_prompts5,data/test/drawing/EXP-1974-04-25-a-i0418.jpg,0,7,8.514421,0.37434387
hebrew_prompts5,data/test/drawing/IMP-1989-08-28-a-i0011.jpg,0,7,9.847758,0.8395726
hebrew_prompts5,data/test/drawing/IMP-1958-03-19-a-i0167.jpg,0,7,9.1874695,0.87683284
hebrew_prompts5,data/test/drawing/GDL-1949-09-03-a-i0216.jpg,0,1,8.447152,0.44347078
hebrew_prompts5,data/test/drawing/EXP-1990-11-26-a-i0245.jpg,0,1,7.9347982,0.36556333
hebrew_prompts5,data/test/drawing/IMP-2000-09-15-a-i0197_3.jpg,0,7,6.281683,0.5773751
hebrew_prompts5,data/test/drawing/LCE-1919-05-03-a-i0022.jpg,0,7,8.557748,0.5421207
hebrew_prompts5,data/test/drawing/IMP-1976-01-24-a-i0073.jpg,0,7,8.816416,0.48867565
hebrew_prompts5,data/test/drawing/LCE-1908-02-29-a-i0040.jpg,0,7,5.1210847,0.36182675
hebrew_prompts5,data/test/drawing/GDL-1966-04-22-a-i0067.jpg,0,7,9.193786,0.8949428
hebrew_prompts5,data/test/drawing/LCE-1992-06-12-a-i0032.jpg,0,7,11.385401,0.98350346
hebrew_prompts5,data/test/drawing/IMP-1955-08-01-a-i0038.jpg,0,2,12.44965,0.6596247
hebrew_prompts5,data/test/drawing/GDL-1900-03-08-a-i0026.jpg,0,7,8.264087,0.6184374
hebrew_prompts5,data/test/drawing/EXP-1988-07-13-a-i0007.jpg,0,1,8.263097,0.28346324
hebrew_prompts5,data/test/drawing/EXP-1959-06-19-a-i0106_3.jpg,0,7,4.225296,0.35376492
hebrew_prompts5,data/test/drawing/EXP-1973-09-01-a-i0451_4.jpg,0,1,7.287295,0.3785326
hebrew_prompts5,data/test/drawing/EXP-1994-10-24-a-i0110.jpg,0,2,12.796093,0.8090229
hebrew_prompts5,data/test/drawing/JDG-1955-02-10-a-i0014.jpg,0,2,6.855008,0.3089798
hebrew_prompts5,data/test/drawing/IMP-1904-04-09-a-i0002_3.jpg,0,7,6.8065014,0.34523803
hebrew_prompts5,data/test/drawing/GDL-1959-02-03-a-i0097_2.jpg,0,2,8.418967,0.43897066
hebrew_prompts5,data/test/drawing/EXP-1972-07-08-a-i0361_3.jpg,0,7,8.998394,0.8633089
hebrew_prompts5,data/test/drawing/IMP-1983-10-03-a-i0220.jpg,0,7,6.231303,0.51304877
hebrew_prompts5,data/test/drawing/EXP-1950-01-28-a-i0233.jpg,0,7,8.187933,0.9416002
hebrew_prompts5,data/test/drawing/LCE-1952-09-22-a-i0041_2.jpg,0,2,6.721278,0.4331849
hebrew_prompts5,data/test/drawing/JDG-1992-04-25-a-i0255_3.jpg,0,7,7.193837,0.8513649
hebrew_prompts5,data/test/drawing/JDG-1956-12-12-a-i0230_2.jpg,0,7,8.574779,0.51197755
