File Path,Prompt,Class Name,Predicted Text
../data/test/title/LCE-1913-01-08-a-i0015.jpg,<image>An image of,title,E by
../data/test/title/LCE-1911-12-06-a-i0016.jpg,<image>An image of,title,Letter E
../data/test/title/LCE-1948-06-09-a-i0015.jpg,<image>An image of,title,the letter E
../data/test/title/LCE-1943-01-27-a-i0017.jpg,<image>An image of,title,F.E. by Frank Lloyd Wright
../data/test/title/LCE-1907-08-14-a-i0009.jpg,<image>An image of,title,the letter N.
../data/test/title/LCE-1952-02-27-a-i0002.jpg,<image>An image of,title,the letter L.
../data/test/title/LCE-1906-02-03-a-i0003.jpg,<image>An image of,title,1
../data/test/title/LCE-1912-11-23-a-i0020.jpg,<image>An image of,title,Letter R
../data/test/title/LCE-1913-02-15-a-i0009.jpg,<image>An image of,title,Letter F
../data/test/title/LCE-1913-03-01-a-i0008.jpg,<image>An image of,title,the first page of the letter 'E'
../data/test/title/LCE-1910-04-27-a-i0002.jpg,<image>An image of,title,the letter C.
../data/test/title/LCE-1942-01-02-a-i0012.jpg,<image>An image of,title,D
../data/test/title/LCE-1908-10-07-a-i0011.jpg,<image>An image of,title,E by E.E. Cummings
../data/test/title/LCE-1904-07-02-a-i0002.jpg,<image>An image of,title,the letter L.
../data/test/title/LCE-1923-03-09-a-i0051.jpg,<image>An image of,title,the letter R
../data/test/title/LCE-1907-01-01-a-i0016.jpg,<image>An image of,title,E
../data/test/title/LCE-1912-10-19-a-i0010.jpg,<image>An image of,title,F
../data/test/title/LCE-1904-06-15-a-i0019.jpg,<image>An image of,title,the letter R.
../data/test/title/LCE-1933-05-03-a-i0012.jpg,<image>An image of,title,F
../data/test/title/LCE-1948-09-17-a-i0020.jpg,<image>An image of,title,the letter E.
../data/test/title/LCE-1911-10-18-a-i0084.jpg,<image>An image of,title,the letter R.
../data/test/title/LCE-1908-03-07-a-i0008.jpg,<image>An image of,title,F
../data/test/title/LCE-1933-10-09-a-i0017.jpg,<image>An image of,title,the letter E.
../data/test/title/LCE-1949-12-19-a-i0016.jpg,<image>An image of,title,D
../data/test/title/LCE-1909-05-01-a-i0001.jpg,<image>An image of,title,the letter O.
../data/test/title/LCE-1944-03-31-a-i0017.jpg,<image>An image of,title,F.E.
../data/test/title/LCE-1908-08-05-a-i0017.jpg,<image>An image of,title,E by Edward Gorey
../data/test/title/LCE-1935-06-10-a-i0011.jpg,<image>An image of,title,the letter E
../data/test/title/LCE-1906-03-14-a-i0020.jpg,<image>An image of,title,the letter C
../data/test/title/LCE-1943-01-27-a-i0008.jpg,<image>An image of,title,the number 0
../data/test/title/LCE-1900-08-29-a-i0011.jpg,<image>An image of,title,the letter R.
../data/test/title/LCE-1915-04-07-a-i0012.jpg,<image>An image of,title,the letter C.
../data/test/title/LCE-1908-01-22-a-i0011_2.jpg,<image>An image of,title,Letter E by Anonymous
../data/test/title/LCE-1911-10-18-a-i0002.jpg,<image>An image of,title,the letter C
../data/test/title/LCE-1919-12-12-a-i0013.jpg,<image>An image of,title,F
../data/test/title/LCE-1958-06-16-a-i0011.jpg,<image>An image of,title,the front cover of Lefe
../data/test/title/LCE-1903-04-15-a-i0005.jpg,<image>An image of,title,the letter N.
../data/test/title/LCE-1906-07-25-a-i0010.jpg,<image>An image of,title,the number 0
../data/test/title/LCE-1912-10-12-a-i0009.jpg,<image>An image of,title,E
../data/test/title/LCE-1915-12-08-a-i0013.jpg,<image>An image of,title,"R from the front page of the New York Times on October 1, 1857."
../data/test/title/LCE-1932-07-15-a-i0019.jpg,<image>An image of,title,the letter R.
../data/test/title/LCE-1900-03-17-a-i0006.jpg,<image>An image of,title,N.
../data/test/title/LCE-1914-05-11-a-i0016.jpg,<image>An image of,title,Letter L
../data/test/title/LCE-1907-12-28-a-i0001.jpg,<image>An image of,title,the letter O.
../data/test/title/LCE-1933-09-15-a-i0015.jpg,<image>An image of,title,the letter D.
../data/test/title/LCE-1919-07-12-a-i0020.jpg,<image>An image of,title,O
../data/test/title/LCE-1905-04-08-a-i0010.jpg,<image>An image of,title,the number 0
../data/test/title/LCE-1950-02-24-a-i0001.jpg,<image>An image of,title,E by E E E E E E E E E E E E E E E E E E
../data/test/title/LCE-1914-05-01-a-i0002.jpg,<image>An image of,title,Letter L
../data/test/title/LCE-1920-12-03-a-i0084.jpg,<image>An image of,title,D
../data/test/title/LCE-1941-08-18-a-i0015.jpg,<image>An image of,title,the letter R
../data/test/title/LCE-1942-05-20-a-i0019.jpg,<image>An image of,title,F.E.
../data/test/title/LCE-1908-09-26-a-i0010.jpg,<image>An image of,title,the poem 'The End' by William Butler Yeats by William Butler Yeats
../data/test/title/LCE-1908-03-28-a-i0012.jpg,<image>An image of,title,Letter E
../data/test/title/LCE-1914-07-10-a-i0015.jpg,<image>An image of,title,Letter E
../data/test/title/LCE-1921-12-09-a-i0059.jpg,<image>An image of,title,Letter R
../data/test/title/LCE-1915-04-17-a-i0011.jpg,<image>An image of,title,E
../data/test/title/LCE-1904-01-20-a-i0002.jpg,<image>An image of,title,the letter C.
../data/test/title/LCE-1914-06-19-a-i0015.jpg,<image>An image of,title,N
../data/test/title/LCE-1901-02-16-a-i0011.jpg,<image>An image of,title,the letter B.
../data/test/title/LCE-1931-05-08-a-i0014.jpg,<image>An image of,title,the letter D
../data/test/title/LCE-1926-12-24-a-i0057.jpg,<image>An image of,title,the letter D.
../data/test/title/LCE-1942-01-21-a-i0014.jpg,<image>An image of,title,the letter D.
../data/test/title/LCE-1914-05-15-a-i0014.jpg,<image>An image of,title,the letter C.
../data/test/title/LCE-1953-06-26-a-i0014.jpg,<image>An image of,title,E
../data/test/title/LCE-1952-05-02-a-i0002.jpg,<image>An image of,title,the letter L.
../data/test/title/LCE-1901-06-01-a-i0012.jpg,<image>An image of,title,B
../data/test/title/LCE-1909-08-11-a-i0007_2.jpg,<image>An image of,title,Letter E
../data/test/title/LCE-1910-04-02-a-i0009.jpg,<image>An image of,title,the letter N.
../data/test/title/LCE-1904-03-09-a-i0001.jpg,<image>An image of,title,the letter E.
../data/test/title/LCE-1904-07-27-a-i0010.jpg,<image>An image of,title,the number 0.
../data/test/title/LCE-1906-06-09-a-i0002.jpg,<image>An image of,title,the letter C.
../data/test/title/LCE-1906-06-06-a-i0018.jpg,<image>An image of,title,the letter L.
../data/test/title/LCE-1906-10-13-a-i0019.jpg,<image>An image of,title,the letter R.
../data/test/title/LCE-1931-07-10-a-i0012.jpg,<image>An image of,title,F
../data/test/title/LCE-1933-02-01-a-i0009.jpg,<image>An image of,title,the letter O.
../data/test/title/LCE-1913-04-09-a-i0015.jpg,<image>An image of,title,the letter D.
../data/test/title/LCE-1910-12-31-a-i0018.jpg,<image>An image of,title,the letter R.
../data/test/title/LCE-1902-02-19-a-i0007.jpg,<image>An image of,title,the letter N
../data/test/title/LCE-1948-04-05-a-i0009.jpg,<image>An image of,title,the number 0
../data/test/map/GDL-1991-06-01-a-i0298.jpg,<image>An image of,map,a map of the weather conditions in Europe during the winter of 1940-1941.
../data/test/map/EXP-1992-02-14-a-i0439_3.jpg,<image>An image of,map,a map of the European continent showing the weather conditions for the month of May.
../data/test/map/JDG-1940-03-08-a-i0008.jpg,<image>An image of,map,a map of the Caucasus
../data/test/map/EXP-1957-07-04-a-i0103_2.jpg,<image>An image of,map,the route of the first stage of the Tour de France
../data/test/map/EXP-1979-10-23-a-i0132_2.jpg,<image>An image of,map,a map showing the layout of the estate
../data/test/map/IMP-1960-01-16-a-i0024.jpg,<image>An image of,map,a map of the Soviet Union and its allies in the Second World War.
../data/test/map/EXP-2003-09-29-a-i0014.jpg,<image>An image of,map,Hong Kong
../data/test/map/GDL-1907-04-02-a-i0069.jpg,<image>An image of,map,the Penaflor mine
../data/test/map/JDG-1959-02-02-a-i0018.jpg,<image>An image of,map,a map of the French Alsace-Lorraine region.
../data/test/map/GDL-1950-05-17-a-i0056.jpg,<image>An image of,map,Le Combattant Gauri-Koussef
../data/test/map/EXP-2017-08-02-a-i0209.jpg,<image>An image of,map,the La Météo newspaper
../data/test/map/GDL-1918-12-02-a-i0002.jpg,<image>An image of,map,the route of the Zambesi Expedition.
../data/test/map/EXP-2009-01-31-a-i0302_2.jpg,<image>An image of,map,the weather forecast for the weekend
../data/test/map/LCE-1998-03-06-a-i0015_2.jpg,<image>An image of,map,"the Ordnance Survey One-inch to the mile map of the Lake District, c.18"
../data/test/map/GDL-1941-07-15-a-i0121.jpg,<image>An image of,map,a map of the Middle East during the First World War.
../data/test/map/JDG-1987-04-10-a-i0203_2.jpg,<image>An image of,map,a map of the International Business Park
../data/test/logo/JDG-1925-08-29-a-i0041.jpg,<image>An image of,logo,the logo of the Party of Democratic Socialism (PDS).
../data/test/logo/JDG-1977-12-17-a-i0244.jpg,<image>An image of,logo,a flower.
../data/test/logo/LCE-1977-11-18-a-i0010.jpg,<image>An image of,logo,the EEC logo.
../data/test/logo/EXP-1979-05-04-a-i0025.jpg,<image>An image of,logo,the logo of the police de Neuchatel.
../data/test/logo/LCE-1952-08-29-a-i0021.jpg,<image>An image of,logo,the logo for the Rubber Trifit Company.
../data/test/logo/LCE-1939-02-22-a-i0036.jpg,<image>An image of,logo,the front cover of the first edition of Bauhaus St. Jacques
../data/test/logo/LCE-1981-02-17-a-i0063_2.jpg,<image>An image of,logo,the ASA logo.
../data/test/logo/IMP-1979-12-27-a-i0050.jpg,<image>An image of,logo,"the front page of the French edition of the New York Times, which carried the story of the French"
../data/test/logo/JDG-1907-11-03-a-i0012.jpg,<image>An image of,logo,the Daughters of the American Revolution logo.
../data/test/logo/IMP-1973-01-30-a-i0025.jpg,<image>An image of,logo,page 2
../data/test/logo/LCE-1909-05-26-a-i0023.jpg,<image>An image of,logo,the Hässen & Vogt logo.
../data/test/logo/GDL-1978-02-27-a-i0145.jpg,<image>An image of,logo,a rooster
../data/test/logo/JDG-1909-10-12-a-i0099.jpg,<image>An image of,logo,the Cross of Lorraine.
../data/test/logo/IMP-1915-06-08-a-i0031.jpg,<image>An image of,logo,a page from a music score.
../data/test/logo/LCE-1924-03-03-a-i0033.jpg,<image>An image of,logo,Hotel Klüsera Poste
../data/test/logo/EXP-1923-03-21-a-i0023.jpg,<image>An image of,logo,the label for the Model A armoured car.
../data/test/logo/JDG-1907-12-13-a-i0050.jpg,<image>An image of,logo,the Rosicrucian Order.
../data/test/logo/LCE-1970-06-23-a-i0095_2.jpg,<image>An image of,logo,the Porsche badge.
../data/test/logo/IMP-1980-04-03-a-i0263.jpg,<image>An image of,logo,the VH logo.
../data/test/logo/LCE-1903-12-23-a-i0048.jpg,<image>An image of,logo,the cover of a chocolate magazine.
../data/test/logo/LCE-1952-05-16-a-i0010.jpg,<image>An image of,logo,the front cover of Le Grand Duel.
../data/test/logo/EXP-1966-11-11-a-i0429.jpg,<image>An image of,logo,the title page of the first issue of Vintage.
../data/test/logo/LCE-1908-11-04-a-i0048.jpg,<image>An image of,logo,the coat of arms of the House of Orléans.
../data/test/logo/IMP-1915-03-27-a-i0043.jpg,<image>An image of,logo,"a page from a music book, showing a musical staff with music notes on it. The notes are"
../data/test/logo/LCE-1929-06-14-a-i0044.jpg,<image>An image of,logo,the Citröen Citroën Citroën Citroën Citroë
../data/test/logo/EXP-2003-01-31-a-i0051.jpg,<image>An image of,logo,the Service d'Informatique et de Securité
../data/test/logo/LCE-1904-11-26-a-i0031.jpg,<image>An image of,logo,the Saxon logo.
../data/test/logo/EXP-2017-10-24-a-i0150.jpg,<image>An image of,logo,the Margot Maouzou website
../data/test/logo/IMP-2016-11-03-a-i0254.jpg,<image>An image of,logo,the La Mer logo.
