Type_of_change,Image_path,True_label,Prediction,Scores,Confidence
class-name-chinese,data/test/drawing/LCE-1901-07-31-a-i0023.jpg,0,4,9.770084,0.5892037
class-name-chinese,data/test/drawing/GDL-1956-06-30-a-i0255_6.jpg,0,0,9.061643,0.7804165
class-name-chinese,data/test/drawing/LCE-1908-08-12-a-i0050.jpg,0,0,10.312015,0.95456624
class-name-chinese,data/test/drawing/IMP-1910-05-01-a-i0094_10.jpg,0,4,11.686011,0.9721501
class-name-chinese,data/test/drawing/EXP-1986-07-04-a-i0361.jpg,0,4,15.675971,0.9987639
class-name-chinese,data/test/drawing/IMP-1949-09-30-a-i0010.jpg,0,4,13.427826,0.99178094
class-name-chinese,data/test/drawing/LCE-1915-12-25-a-i0042.jpg,0,4,10.791259,0.93074477
class-name-chinese,data/test/drawing/EXP-1972-12-02-a-i0308.jpg,0,4,7.1499796,0.77075887
class-name-chinese,data/test/drawing/JDG-1904-10-21-a-i0066.jpg,0,4,9.373085,0.613416
class-name-chinese,data/test/drawing/EXP-1957-12-06-a-i0008.jpg,0,4,12.395594,0.89607674
class-name-chinese,data/test/drawing/JDG-1978-10-23-a-i0020.jpg,0,4,15.950227,0.9998375
class-name-chinese,data/test/drawing/IMP-1946-02-01-a-i0084.jpg,0,4,9.45515,0.79825777
class-name-chinese,data/test/drawing/JDG-1958-02-15-a-i0052_2.jpg,0,4,9.622249,0.9676903
class-name-chinese,data/test/drawing/IMP-1955-01-31-a-i0053.jpg,0,4,14.6351795,0.99790764
class-name-chinese,data/test/drawing/IMP-1992-02-10-a-i0160.jpg,0,4,16.805275,0.9999194
class-name-chinese,data/test/drawing/GDL-1951-10-24-a-i0014.jpg,0,4,10.527253,0.84500664
class-name-chinese,data/test/drawing/EXP-1914-02-11-a-i0087.jpg,0,4,9.438004,0.7166083
class-name-chinese,data/test/drawing/IMP-1980-02-04-a-i0078_3.jpg,0,0,10.518283,0.3340433
class-name-chinese,data/test/drawing/IMP-1930-02-27-a-i0033.jpg,0,0,9.001835,0.80447173
class-name-chinese,data/test/drawing/IMP-1913-11-22-a-i0062.jpg,0,4,8.835022,0.8574682
class-name-chinese,data/test/drawing/IMP-1920-03-19-a-i0002.jpg,0,1,10.026928,0.39043602
class-name-chinese,data/test/drawing/IMP-1911-01-14-a-i0027.jpg,0,4,17.33812,0.9997898
class-name-chinese,data/test/drawing/JDG-1971-07-24-a-i0130.jpg,0,4,10.25445,0.9928861
class-name-chinese,data/test/drawing/EXP-1974-04-25-a-i0418.jpg,0,4,14.996166,0.99988055
class-name-chinese,data/test/drawing/IMP-1989-08-28-a-i0011.jpg,0,4,14.680891,0.99717194
class-name-chinese,data/test/drawing/IMP-1958-03-19-a-i0167.jpg,0,4,10.729153,0.95476323
class-name-chinese,data/test/drawing/GDL-1949-09-03-a-i0216.jpg,0,4,11.856548,0.99225956
class-name-chinese,data/test/drawing/EXP-1990-11-26-a-i0245.jpg,0,4,10.474438,0.90220314
class-name-chinese,data/test/drawing/IMP-2000-09-15-a-i0197_3.jpg,0,4,15.2680645,0.99519956
class-name-chinese,data/test/drawing/LCE-1919-05-03-a-i0022.jpg,0,4,9.626541,0.87931895
class-name-chinese,data/test/drawing/IMP-1976-01-24-a-i0073.jpg,0,4,14.396215,0.99836653
class-name-chinese,data/test/drawing/LCE-1908-02-29-a-i0040.jpg,0,4,10.098153,0.5303804
