Type_of_change,Image_path,True_label,Prediction,Scores,Confidence
cambridge-definitions,data/test/drawing/LCE-1901-07-31-a-i0023.jpg,0,6,12.601438,0.8197426
cambridge-definitions,data/test/drawing/GDL-1956-06-30-a-i0255_6.jpg,0,3,15.3744545,0.7561612
cambridge-definitions,data/test/drawing/LCE-1908-08-12-a-i0050.jpg,0,5,18.460915,0.6448622
cambridge-definitions,data/test/drawing/IMP-1910-05-01-a-i0094_10.jpg,0,3,12.725614,0.804553
cambridge-definitions,data/test/drawing/EXP-1986-07-04-a-i0361.jpg,0,5,14.170896,0.8649118
cambridge-definitions,data/test/drawing/IMP-1949-09-30-a-i0010.jpg,0,5,10.421608,0.8527035
cambridge-definitions,data/test/drawing/LCE-1915-12-25-a-i0042.jpg,0,3,18.011246,0.95918226
cambridge-definitions,data/test/drawing/EXP-1972-12-02-a-i0308.jpg,0,3,16.801651,0.97336346
cambridge-definitions,data/test/drawing/JDG-1904-10-21-a-i0066.jpg,0,6,10.007484,0.40834808
cambridge-definitions,data/test/drawing/EXP-1957-12-06-a-i0008.jpg,0,5,12.926669,0.7408218
cambridge-definitions,data/test/drawing/JDG-1978-10-23-a-i0020.jpg,0,0,11.237338,0.6860234
cambridge-definitions,data/test/drawing/IMP-1946-02-01-a-i0084.jpg,0,3,14.200469,0.9743755
cambridge-definitions,data/test/drawing/JDG-1958-02-15-a-i0052_2.jpg,0,5,13.113857,0.8820093
cambridge-definitions,data/test/drawing/IMP-1955-01-31-a-i0053.jpg,0,1,9.744177,0.40935415
cambridge-definitions,data/test/drawing/IMP-1992-02-10-a-i0160.jpg,0,5,14.918261,0.9964665
cambridge-definitions,data/test/drawing/GDL-1951-10-24-a-i0014.jpg,0,3,19.160425,0.99696916
cambridge-definitions,data/test/drawing/EXP-1914-02-11-a-i0087.jpg,0,6,12.51602,0.5769453
cambridge-definitions,data/test/drawing/IMP-1980-02-04-a-i0078_3.jpg,0,6,13.371843,0.8182855
cambridge-definitions,data/test/drawing/IMP-1930-02-27-a-i0033.jpg,0,5,14.834119,0.40687162
cambridge-definitions,data/test/drawing/IMP-1913-11-22-a-i0062.jpg,0,5,10.448438,0.5065134
cambridge-definitions,data/test/drawing/IMP-1920-03-19-a-i0002.jpg,0,6,10.392536,0.79908127
cambridge-definitions,data/test/drawing/IMP-1911-01-14-a-i0027.jpg,0,3,13.524981,0.92173696
cambridge-definitions,data/test/drawing/JDG-1971-07-24-a-i0130.jpg,0,5,12.636301,0.88500094
cambridge-definitions,data/test/drawing/EXP-1974-04-25-a-i0418.jpg,0,0,10.176924,0.92379457
cambridge-definitions,data/test/drawing/IMP-1989-08-28-a-i0011.jpg,0,5,11.065257,0.9477565
cambridge-definitions,data/test/drawing/IMP-1958-03-19-a-i0167.jpg,0,3,13.122766,0.95231754
cambridge-definitions,data/test/drawing/GDL-1949-09-03-a-i0216.jpg,0,1,9.410744,0.3578528
cambridge-definitions,data/test/drawing/EXP-1990-11-26-a-i0245.jpg,0,0,11.385722,0.8630278
cambridge-definitions,data/test/drawing/IMP-2000-09-15-a-i0197_3.jpg,0,3,12.90341,0.8396524
cambridge-definitions,data/test/drawing/LCE-1919-05-03-a-i0022.jpg,0,3,10.034887,0.5240336
cambridge-definitions,data/test/drawing/IMP-1976-01-24-a-i0073.jpg,0,5,17.752033,0.99925655
cambridge-definitions,data/test/drawing/LCE-1908-02-29-a-i0040.jpg,0,3,16.069523,0.8498638
cambridge-definitions,data/test/drawing/GDL-1966-04-22-a-i0067.jpg,0,0,13.01379,0.35553765
cambridge-definitions,data/test/drawing/LCE-1992-06-12-a-i0032.jpg,0,5,13.502495,0.3970733
cambridge-definitions,data/test/drawing/IMP-1955-08-01-a-i0038.jpg,0,1,10.554483,0.7360137
cambridge-definitions,data/test/drawing/GDL-1900-03-08-a-i0026.jpg,0,6,12.694603,0.71064645
cambridge-definitions,data/test/drawing/EXP-1988-07-13-a-i0007.jpg,0,6,11.152688,0.5587336
cambridge-definitions,data/test/drawing/EXP-1959-06-19-a-i0106_3.jpg,0,5,14.547076,0.74004054
cambridge-definitions,data/test/drawing/EXP-1973-09-01-a-i0451_4.jpg,0,0,10.465942,0.90006554
cambridge-definitions,data/test/drawing/EXP-1994-10-24-a-i0110.jpg,0,2,10.488219,0.8531218
cambridge-definitions,data/test/drawing/JDG-1955-02-10-a-i0014.jpg,0,5,12.148801,0.7196225
