Type_of_change,Image_path,True_label,Prediction,Scores,Confidence
class-name-and-adapted-cambridge-definitions,data/test/drawing/LCE-1901-07-31-a-i0023.jpg,0,6,12.368021,0.6739613
class-name-and-adapted-cambridge-definitions,data/test/drawing/GDL-1956-06-30-a-i0255_6.jpg,0,7,13.8266945,0.45886377
class-name-and-adapted-cambridge-definitions,data/test/drawing/LCE-1908-08-12-a-i0050.jpg,0,2,15.875772,0.8532491
class-name-and-adapted-cambridge-definitions,data/test/drawing/IMP-1910-05-01-a-i0094_10.jpg,0,0,10.835899,0.5206954
class-name-and-adapted-cambridge-definitions,data/test/drawing/EXP-1986-07-04-a-i0361.jpg,0,4,11.746769,0.48128223
class-name-and-adapted-cambridge-definitions,data/test/drawing/IMP-1949-09-30-a-i0010.jpg,0,0,10.14283,0.375743
class-name-and-adapted-cambridge-definitions,data/test/drawing/LCE-1915-12-25-a-i0042.jpg,0,3,13.8834915,0.46582308
class-name-and-adapted-cambridge-definitions,data/test/drawing/EXP-1972-12-02-a-i0308.jpg,0,3,13.387943,0.96467155
class-name-and-adapted-cambridge-definitions,data/test/drawing/JDG-1904-10-21-a-i0066.jpg,0,6,10.284486,0.69817024
class-name-and-adapted-cambridge-definitions,data/test/drawing/EXP-1957-12-06-a-i0008.jpg,0,0,11.273105,0.81517816
class-name-and-adapted-cambridge-definitions,data/test/drawing/JDG-1978-10-23-a-i0020.jpg,0,0,12.006322,0.968759
class-name-and-adapted-cambridge-definitions,data/test/drawing/IMP-1946-02-01-a-i0084.jpg,0,3,11.311544,0.80727005
class-name-and-adapted-cambridge-definitions,data/test/drawing/JDG-1958-02-15-a-i0052_2.jpg,0,0,13.093091,0.9357419
class-name-and-adapted-cambridge-definitions,data/test/drawing/IMP-1955-01-31-a-i0053.jpg,0,4,9.8699,0.5663905
class-name-and-adapted-cambridge-definitions,data/test/drawing/IMP-1992-02-10-a-i0160.jpg,0,4,11.53789,0.658749
class-name-and-adapted-cambridge-definitions,data/test/drawing/GDL-1951-10-24-a-i0014.jpg,0,3,16.078041,0.9971806
class-name-and-adapted-cambridge-definitions,data/test/drawing/EXP-1914-02-11-a-i0087.jpg,0,6,11.944937,0.6571289
class-name-and-adapted-cambridge-definitions,data/test/drawing/IMP-1980-02-04-a-i0078_3.jpg,0,6,15.17602,0.98925495
class-name-and-adapted-cambridge-definitions,data/test/drawing/IMP-1930-02-27-a-i0033.jpg,0,0,13.392662,0.60185087
