Type_of_change,Image_path,True_label,Prediction,Scores,Confidence
noun-phrases-separated-by-comas,data/test/drawing/LCE-1901-07-31-a-i0023.jpg,0,0,14.561129,0.8242455
noun-phrases-separated-by-comas,data/test/drawing/GDL-1956-06-30-a-i0255_6.jpg,0,0,14.008209,0.95049125
noun-phrases-separated-by-comas,data/test/drawing/LCE-1908-08-12-a-i0050.jpg,0,2,14.80313,0.98245907
noun-phrases-separated-by-comas,data/test/drawing/IMP-1910-05-01-a-i0094_10.jpg,0,0,13.59499,0.78181803
noun-phrases-separated-by-comas,data/test/drawing/EXP-1986-07-04-a-i0361.jpg,0,4,10.372293,0.70108116
noun-phrases-separated-by-comas,data/test/drawing/IMP-1949-09-30-a-i0010.jpg,0,4,15.715813,0.99450123
noun-phrases-separated-by-comas,data/test/drawing/LCE-1915-12-25-a-i0042.jpg,0,2,10.141985,0.33896065
noun-phrases-separated-by-comas,data/test/drawing/EXP-1972-12-02-a-i0308.jpg,0,3,11.139887,0.91812825
noun-phrases-separated-by-comas,data/test/drawing/JDG-1904-10-21-a-i0066.jpg,0,0,13.112835,0.63921106
noun-phrases-separated-by-comas,data/test/drawing/EXP-1957-12-06-a-i0008.jpg,0,2,9.268215,0.6028105
noun-phrases-separated-by-comas,data/test/drawing/JDG-1978-10-23-a-i0020.jpg,0,0,17.02863,0.99830985
noun-phrases-separated-by-comas,data/test/drawing/IMP-1946-02-01-a-i0084.jpg,0,0,13.40774,0.9461918
noun-phrases-separated-by-comas,data/test/drawing/JDG-1958-02-15-a-i0052_2.jpg,0,0,11.877055,0.9069429
noun-phrases-separated-by-comas,data/test/drawing/IMP-1955-01-31-a-i0053.jpg,0,4,13.63229,0.9749917
noun-phrases-separated-by-comas,data/test/drawing/IMP-1992-02-10-a-i0160.jpg,0,4,12.863249,0.952966
noun-phrases-separated-by-comas,data/test/drawing/GDL-1951-10-24-a-i0014.jpg,0,3,16.751364,0.9992736
noun-phrases-separated-by-comas,data/test/drawing/EXP-1914-02-11-a-i0087.jpg,0,6,11.716423,0.49659166
noun-phrases-separated-by-comas,data/test/drawing/IMP-1980-02-04-a-i0078_3.jpg,0,6,16.621765,0.98981595
noun-phrases-separated-by-comas,data/test/drawing/IMP-1930-02-27-a-i0033.jpg,0,3,11.377984,0.7252397
noun-phrases-separated-by-comas,data/test/drawing/IMP-1913-11-22-a-i0062.jpg,0,6,15.056253,0.99464744
noun-phrases-separated-by-comas,data/test/drawing/IMP-1920-03-19-a-i0002.jpg,0,6,14.370474,0.9987129
noun-phrases-separated-by-comas,data/test/drawing/IMP-1911-01-14-a-i0027.jpg,0,4,14.113388,0.9996308
