Type_of_change,Image_path,True_label,Prediction,Scores,Confidence
french_prompts5,data/test/drawing/LCE-1901-07-31-a-i0023.jpg,0,0,12.452473,0.88861763
french_prompts5,data/test/drawing/GDL-1956-06-30-a-i0255_6.jpg,0,0,13.071608,0.8138987
french_prompts5,data/test/drawing/LCE-1908-08-12-a-i0050.jpg,0,3,10.741647,0.5962018
french_prompts5,data/test/drawing/IMP-1910-05-01-a-i0094_10.jpg,0,0,11.40869,0.51565105
french_prompts5,data/test/drawing/EXP-1986-07-04-a-i0361.jpg,0,4,12.07513,0.96451116
french_prompts5,data/test/drawing/IMP-1949-09-30-a-i0010.jpg,0,4,14.402332,0.9957639
french_prompts5,data/test/drawing/LCE-1915-12-25-a-i0042.jpg,0,7,11.29961,0.37346092
french_prompts5,data/test/drawing/EXP-1972-12-02-a-i0308.jpg,0,4,7.777894,0.36423436
french_prompts5,data/test/drawing/JDG-1904-10-21-a-i0066.jpg,0,0,13.234085,0.95297897
french_prompts5,data/test/drawing/EXP-1957-12-06-a-i0008.jpg,0,0,10.852486,0.5941522
french_prompts5,data/test/drawing/JDG-1978-10-23-a-i0020.jpg,0,4,12.462248,0.593721
french_prompts5,data/test/drawing/IMP-1946-02-01-a-i0084.jpg,0,3,9.992521,0.42715994
french_prompts5,data/test/drawing/JDG-1958-02-15-a-i0052_2.jpg,0,4,11.244488,0.48071006
french_prompts5,data/test/drawing/IMP-1955-01-31-a-i0053.jpg,0,4,14.639345,0.7956266
french_prompts5,data/test/drawing/IMP-1992-02-10-a-i0160.jpg,0,4,14.168135,0.9912635
french_prompts5,data/test/drawing/GDL-1951-10-24-a-i0014.jpg,0,3,13.519149,0.93474954
french_prompts5,data/test/drawing/EXP-1914-02-11-a-i0087.jpg,0,2,9.09156,0.32664576
french_prompts5,data/test/drawing/IMP-1980-02-04-a-i0078_3.jpg,0,6,10.939915,0.8928333
french_prompts5,data/test/drawing/IMP-1930-02-27-a-i0033.jpg,0,5,10.535027,0.412139
french_prompts5,data/test/drawing/IMP-1913-11-22-a-i0062.jpg,0,6,9.081197,0.4438626
french_prompts5,data/test/drawing/IMP-1920-03-19-a-i0002.jpg,0,7,9.013575,0.6031619
french_prompts5,data/test/drawing/IMP-1911-01-14-a-i0027.jpg,0,4,16.48397,0.9989089
french_prompts5,data/test/drawing/JDG-1971-07-24-a-i0130.jpg,0,2,9.84973,0.5109366
french_prompts5,data/test/drawing/EXP-1974-04-25-a-i0418.jpg,0,0,10.194887,0.31145743
french_prompts5,data/test/drawing/IMP-1989-08-28-a-i0011.jpg,0,4,11.750059,0.94711125
french_prompts5,data/test/drawing/IMP-1958-03-19-a-i0167.jpg,0,4,9.052448,0.41656986
french_prompts5,data/test/drawing/GDL-1949-09-03-a-i0216.jpg,0,4,13.683041,0.98947865
french_prompts5,data/test/drawing/EXP-1990-11-26-a-i0245.jpg,0,0,10.949851,0.3999481
french_prompts5,data/test/drawing/IMP-2000-09-15-a-i0197_3.jpg,0,4,10.819176,0.57606626
french_prompts5,data/test/drawing/LCE-1919-05-03-a-i0022.jpg,0,0,9.5429125,0.65166366
french_prompts5,data/test/drawing/IMP-1976-01-24-a-i0073.jpg,0,4,15.483295,0.9492989
french_prompts5,data/test/drawing/LCE-1908-02-29-a-i0040.jpg,0,4,10.219105,0.6589195
french_prompts5,data/test/drawing/GDL-1966-04-22-a-i0067.jpg,0,0,12.925391,0.5339926
french_prompts5,data/test/drawing/LCE-1992-06-12-a-i0032.jpg,0,7,13.921686,0.9858925
french_prompts5,data/test/drawing/IMP-1955-08-01-a-i0038.jpg,0,4,11.211046,0.6586341
french_prompts5,data/test/drawing/GDL-1900-03-08-a-i0026.jpg,0,0,13.638674,0.89082515
french_prompts5,data/test/drawing/EXP-1988-07-13-a-i0007.jpg,0,7,10.795717,0.75980586
french_prompts5,data/test/drawing/EXP-1959-06-19-a-i0106_3.jpg,0,4,8.576055,0.41390792
french_prompts5,data/test/drawing/EXP-1973-09-01-a-i0451_4.jpg,0,4,12.583797,0.90610355
french_prompts5,data/test/drawing/EXP-1994-10-24-a-i0110.jpg,0,7,11.281876,0.4491783
french_prompts5,data/test/drawing/JDG-1955-02-10-a-i0014.jpg,0,0,14.129513,0.80022603
french_prompts5,data/test/drawing/IMP-1904-04-09-a-i0002_3.jpg,0,5,13.849403,0.9771403
french_prompts5,data/test/drawing/GDL-1959-02-03-a-i0097_2.jpg,0,4,15.182814,0.9628201
french_prompts5,data/test/drawing/EXP-1972-07-08-a-i0361_3.jpg,0,4,8.538733,0.4601603
french_prompts5,data/test/drawing/IMP-1983-10-03-a-i0220.jpg,0,4,11.319287,0.9695258
french_prompts5,data/test/drawing/EXP-1950-01-28-a-i0233.jpg,0,1,9.188825,0.40867466
french_prompts5,data/test/drawing/LCE-1952-09-22-a-i0041_2.jpg,0,4,12.081015,0.73853856
french_prompts5,data/test/drawing/JDG-1992-04-25-a-i0255_3.jpg,0,5,13.864376,0.90698695
french_prompts5,data/test/drawing/JDG-1956-12-12-a-i0230_2.jpg,0,3,12.164553,0.8629425
french_prompts5,data/test/drawing/IMP-1989-05-31-a-i0100.jpg,0,0,10.654287,0.72458875
french_prompts5,data/test/drawing/JDG-1994-06-10-a-i0250.jpg,0,5,16.355793,0.46931124
french_prompts5,data/test/drawing/EXP-1974-05-25-a-i0325_8.jpg,0,4,12.574121,0.93361443
french_prompts5,data/test/drawing/IMP-1981-02-18-a-i0085_13.jpg,0,5,8.078567,0.36400977
french_prompts5,data/test/drawing/EXP-1906-03-31-a-i0134.jpg,0,4,11.703348,0.95653063
french_prompts5,data/test/drawing/IMP-1923-12-21-a-i0030.jpg,0,0,12.285737,0.74267805
french_prompts5,data/test/drawing/IMP-1951-08-20-a-i0080.jpg,0,4,15.2667465,0.90984315
french_prompts5,data/test/drawing/IMP-1981-02-18-a-i0085_4.jpg,0,2,9.378073,0.37074867
french_prompts5,data/test/drawing/EXP-1979-08-17-a-i0337.jpg,0,0,10.391717,0.72489893
french_prompts5,data/test/drawing/EXP-1974-05-25-a-i0325_4.jpg,0,0,10.770856,0.8552857
french_prompts5,data/test/drawing/IMP-1981-02-18-a-i0085_5.jpg,0,4,7.6299453,0.3742859
french_prompts5,data/test/drawing/GDL-1979-06-15-a-i0026_2.jpg,0,0,11.552118,0.9178514
french_prompts5,data/test/drawing/JDG-1966-05-31-a-i0021.jpg,0,3,9.938604,0.35827395
french_prompts5,data/test/drawing/IMP-1903-01-14-a-i0031.jpg,0,7,12.242353,0.6915359
french_prompts5,data/test/drawing/JDG-1974-01-17-a-i0097.jpg,0,0,11.308176,0.6612482
french_prompts5,data/test/drawing/EXP-1924-06-06-a-i0046.jpg,0,4,10.086758,0.80043644
french_prompts5,data/test/drawing/IMP-1915-04-08-a-i0038_2.jpg,0,7,12.572279,0.9739019
